현재가,거래량,체결시간,시가,고가,저가,전일종가
18.45,3,20231027114500,+18.55,+18.55,18.45,-2.42
-17.95,4,20231027113000,-18.00,-18.00,-17.95,
13.15,1,20231024141500,13.15,13.15,13.15,
+14.45,1,20231024131500,+14.45,+14.45,+14.45,
+14.55,1,20231024114500,+14.55,+14.55,+14.55,
+17.00,1,20231024103000,+17.00,+17.00,+17.00,
-13.05,1,20231024084500,-13.05,-13.05,-13.05,
13.90,1,20231023130000,13.90,13.90,13.90,
+14.10,1,20231023111500,+14.10,+14.10,+14.10,
-13.30,1,20231023093000,-13.30,-13.30,-13.30,
-13.45,2,20231023090000,-13.55,-13.55,-13.45,
13.50,3,20231020104500,+13.60,+13.60,13.50,
+13.65,1,20231020101500,+13.65,+13.65,+13.65,
+13.90,1,20231020100000,+13.90,+13.90,+13.90,
-13.15,2,20231020091500,-13.25,-13.25,-13.15,
-12.95,1,20231020090000,-12.95,-12.95,-12.95,
-12.15,2,20231020084500,-12.10,-12.15,-12.10,
10.20,3,20231019153000,10.20,10.20,10.20,
-10.00,1,20231019134500,-10.00,-10.00,-10.00,
-9.89,2,20231019133000,-9.92,-9.92,-9.89,
-9.94,4,20231019130000,-9.94,-9.94,-9.94,
-9.86,2,20231019124500,-9.92,-9.92,-9.86,
-10.00,4,20231019123000,-10.15,-10.15,-10.00,
-10.05,2,20231019121500,-10.05,-10.05,-10.05,
-9.70,1,20231019114500,-9.70,-9.70,-9.70,
-9.23,2,20231019110000,-9.31,-9.31,-9.23,
-8.98,2,20231019101500,-9.04,-9.04,-8.98,
-9.29,3,20231019094500,-9.29,-9.29,-9.29,
-9.50,1,20231019091500,-9.50,-9.50,-9.50,
-9.50,5,20231019090000,-9.44,-9.51,-9.44,
6.65,3,20231018150000,6.65,6.65,6.65,
+6.67,3,20231018131500,+6.67,+6.67,+6.67,
+6.72,3,20231018130000,+6.72,+6.72,+6.72,
+6.80,1,20231018124500,+6.80,+6.80,+6.80,
+6.75,10,20231018123000,+6.78,+6.83,+6.74,
-6.59,3,20231018120000,-6.59,-6.59,-6.59,
+7.04,10,20231018113000,+6.77,+7.04,+6.77,
+6.87,1,20231018103000,+6.87,+6.87,+6.87,
+7.16,1,20231018093000,+7.16,+7.16,+7.16,
7.46,1,20231017151500,7.46,7.46,7.46,
-7.29,4,20231017130000,-7.32,-7.32,-7.29,
-7.15,3,20231017123000,-7.25,-7.25,-7.15,
-7.20,3,20231017121500,-7.28,-7.28,-7.20,
+7.95,1,20231017110000,+7.95,+7.95,+7.95,
+8.30,4,20231017101500,+8.11,+8.30,+8.11,
+8.30,1,20231017100000,+8.30,+8.30,+8.30,
+8.50,2,20231017094500,+8.45,+8.50,+8.45,
+8.40,2,20231017093000,+8.35,+8.40,+8.35,
+8.11,3,20231017091500,+8.11,+8.11,+8.11,
+8.35,3,20231017090000,+8.35,+8.35,+8.35,
+8.17,1,20231017084500,+8.17,+8.17,+8.17,
9.61,3,20231016153000,9.61,9.61,9.61,
-9.46,3,20231016150000,-9.46,-9.46,-9.46,
+10.65,1,20231016124500,+10.65,+10.65,+10.65,
+10.80,6,20231016123000,+10.70,+10.80,+10.70,
+9.98,1,20231016113000,+9.98,+9.98,+9.98,
+9.78,6,20231016104500,-9.49,+9.78,-9.49,
-9.41,3,20231016094500,-9.41,-9.41,-9.41,
-8.81,6,20231016090000,-8.93,-8.93,-8.81,
8.19,2,20231013143000,+8.25,+8.25,8.19,
+8.25,7,20231013091500,-8.00,+8.25,-8.00,
-8.10,3,20231013090000,+8.53,+8.53,-8.10,
7.12,10,20231012151500,-7.01,7.12,-7.01,
+7.17,1,20231012150000,+7.17,+7.17,+7.17,
+7.67,4,20231012141500,+7.67,+7.67,+7.67,
+7.49,1,20231012124500,+7.49,+7.49,+7.49,
+7.75,2,20231012114500,+7.62,+7.75,+7.62,
+7.41,1,20231012113000,+7.41,+7.41,+7.41,
+7.24,1,20231012100000,+7.24,+7.24,+7.24,
+7.61,1,20231012091500,+7.61,+7.61,+7.61,
8.20,2,20231011143000,8.20,8.20,8.20,
+8.35,2,20231011141500,+8.35,+8.35,+8.35,
-8.10,1,20231011131500,-8.10,-8.10,-8.10,
+8.39,1,20231011094500,+8.39,+8.39,+8.39,
12.55,1,20231004140000,12.55,12.55,12.55,
8.10,1,20230927150000,8.10,8.10,8.10,
+8.96,1,20230927124500,+8.96,+8.96,+8.96,
+9.20,1,20230927123000,+9.20,+9.20,+9.20,
+9.10,1,20230927120000,+9.10,+9.10,+9.10,
+8.94,1,20230927114500,+8.94,+8.94,+8.94,
+8.80,1,20230927100000,+8.80,+8.80,+8.80,
8.43,1,20230926123000,8.43,8.43,8.43,
-7.94,2,20230926100000,-7.89,-7.94,-7.89,
6.35,1,20230925100000,6.35,6.35,6.35,
5.06,2,20230921093000,5.06,5.06,5.06,
-4.87,1,20230921090000,-4.87,-4.87,-4.87,
4.32,1,20230920150000,4.32,4.32,4.32,
2.68,1,20230915124500,2.68,2.68,2.68,
+3.05,2,20230915103000,+3.00,+3.05,+3.00,
+3.12,2,20230915100000,+3.12,+3.12,+3.12,
+3.10,9,20230915094500,+3.10,+3.10,+3.10,
+3.32,3,20230915091500,+3.36,+3.38,+3.32,
+3.30,2,20230915090000,+3.28,+3.30,+3.28,
