현재가,거래량,체결시간,시가,고가,저가,전일종가
23.55,1,20231027143000,23.55,23.55,23.55,-11.50
-20.85,9,20231027103000,-21.55,-21.55,-20.85,
-21.55,2,20231027100000,-21.60,-21.60,-21.55,
25.50,1,20231026153000,25.50,25.50,25.50,
-21.50,1,20231026141500,-21.50,-21.50,-21.50,
-19.05,1,20231026090000,-19.05,-19.05,-19.05,
15.25,1,20231025151500,15.25,15.25,15.25,
-15.20,1,20231025150000,-15.20,-15.20,-15.20,
-14.80,2,20231025134500,-14.75,-14.80,-14.75,
-13.85,1,20231025093000,-13.85,-13.85,-13.85,
-13.60,2,20231025091500,-13.35,-13.60,-13.35,
-14.10,1,20231025090000,-14.10,-14.10,-14.10,
14.65,2,20231024140000,+15.00,+15.00,14.65,
+16.60,3,20231024124500,+16.60,+16.60,+16.60,
+16.20,2,20231024111500,+16.55,+16.55,+16.20,
16.05,2,20231023153000,16.05,16.05,16.05,
+16.25,1,20231023151500,+16.25,+16.25,+16.25,
+16.30,3,20231023150000,-16.00,+16.30,-16.00,
+16.35,1,20231023140000,+16.35,+16.35,+16.35,
14.95,2,20231020153000,14.95,14.95,14.95,
14.95,1,20231020151500,14.95,14.95,14.95,
-13.70,1,20231020143000,-13.70,-13.70,-13.70,
-14.30,1,20231020121500,-14.30,-14.30,-14.30,
+15.50,1,20231020103000,+15.50,+15.50,+15.50,
+15.90,9,20231020094500,+16.00,+16.00,+15.90,
+15.00,3,20231020091500,14.95,+15.00,-14.90,
-14.00,2,20231020090000,-13.90,-14.00,-13.90,
11.55,1,20231019144500,11.55,11.55,11.55,
-11.35,2,20231019133000,-11.40,-11.40,-11.35,
-11.35,1,20231019131500,-11.35,-11.35,-11.35,
-11.30,4,20231019130000,-11.30,-11.30,-11.30,
-11.05,1,20231019113000,-11.05,-11.05,-11.05,
-10.95,1,20231019090000,-10.95,-10.95,-10.95,
7.82,1,20231018151500,7.82,7.82,7.82,
-7.73,3,20231018150000,-7.73,-7.73,-7.73,
+7.89,1,20231018140000,+7.89,+7.89,+7.89,
-7.76,2,20231018134500,-7.70,-7.76,-7.70,
+7.83,3,20231018130000,+7.83,+7.83,+7.83,
+7.83,8,20231018123000,+7.85,+7.91,+7.83,
-7.66,2,20231018120000,-7.72,-7.72,-7.66,
+7.90,2,20231018114500,+8.05,+8.05,+7.90,
+8.10,2,20231018113000,+7.86,+8.10,+7.86,
+8.14,4,20231018110000,+7.83,+8.14,+7.83,
+8.13,1,20231018103000,+8.13,+8.13,+8.13,
+8.40,1,20231018101500,+8.40,+8.40,+8.40,
+8.40,1,20231018094500,+8.40,+8.40,+8.40,
+8.30,1,20231018093000,+8.30,+8.30,+8.30,
+8.62,1,20231018091500,+8.62,+8.62,+8.62,
+8.52,1,20231018090000,+8.52,+8.52,+8.52,
8.56,2,20231017151500,-8.47,8.56,-8.47,
-8.30,2,20231017150000,-8.30,-8.30,-8.30,
-8.25,1,20231017144500,-8.25,-8.25,-8.25,
-8.31,1,20231017143000,-8.31,-8.31,-8.31,
-8.23,1,20231017133000,-8.23,-8.23,-8.23,
-8.30,3,20231017131500,-8.35,-8.35,-8.30,
-8.50,13,20231017130000,-8.50,-8.50,-8.50,
-8.50,1,20231017124500,-8.50,-8.50,-8.50,
-8.54,4,20231017123000,-8.34,-8.54,-8.33,
-8.38,1,20231017121500,-8.38,-8.38,-8.38,
