현재가,거래량,체결시간,시가,고가,저가,전일종가
9.56,3,20231027150000,9.56,9.56,9.56,-6.87
+9.80,2,20231027144500,+9.70,+9.80,+9.70,
+9.60,2,20231027134500,+9.60,+9.60,+9.60,
+10.00,1,20231027131500,+10.00,+10.00,+10.00,
+9.76,2,20231027124500,+9.78,+9.78,+9.76,
-9.44,3,20231027121500,-9.44,-9.44,-9.44,
-8.80,1,20231027111500,-8.80,-8.80,-8.80,
-9.06,6,20231027103000,-9.45,-9.45,-9.05,
-9.20,6,20231027101500,-9.22,-9.29,-9.20,
+9.90,2,20231027100000,+9.90,+9.90,+9.90,
+9.99,9,20231027093000,-9.50,+9.99,-9.50,
-9.51,1,20231027091500,-9.51,-9.51,-9.51,
-9.15,10,20231027090000,-9.17,-9.21,-9.13,
-8.96,5,20231027084500,-9.20,-9.20,-8.96,
10.05,4,20231026151500,10.05,10.05,10.05,
-9.80,12,20231026144500,+10.10,+10.10,-9.57,
+10.10,20,20231026143000,+10.25,+10.25,-9.92,
+10.10,2,20231026141500,+10.10,+10.10,+10.10,
10.05,16,20231026140000,-9.75,10.05,-9.75,
-9.82,12,20231026133000,-9.88,-9.89,-9.82,
-9.88,4,20231026131500,-9.88,-9.88,-9.88,
-9.52,4,20231026123000,-9.52,-9.52,-9.52,
-9.40,42,20231026111500,-9.15,-9.43,-9.15,
-9.09,2,20231026110000,-9.08,-9.09,-9.08,
-8.60,35,20231026104500,-8.28,-8.60,-8.28,
-8.37,8,20231026103000,-8.77,-8.77,-8.33,
-8.84,24,20231026101500,-8.75,-8.84,-8.75,
-8.75,6,20231026100000,-8.83,-8.83,-8.75,
-8.82,1,20231026094500,-8.82,-8.82,-8.82,
-8.66,1,20231026093000,-8.66,-8.66,-8.66,
-8.22,1,20231026091500,-8.22,-8.22,-8.22,
-8.06,13,20231026090000,-8.34,-8.35,-8.01,
-8.48,3,20231026084500,-8.20,-8.48,-8.20,
5.88,10,20231025153000,5.88,5.88,5.88,
+5.90,1,20231025150000,+5.90,+5.90,+5.90,
-5.81,4,20231025144500,-5.81,-5.81,-5.81,
+5.92,19,20231025143000,-5.80,+5.92,-5.73,
-5.60,51,20231025141500,-5.55,-5.60,-5.55,
-5.51,102,20231025140000,-5.60,-5.60,-5.50,
-5.60,150,20231025134500,-5.63,-5.63,-5.60,
