현재가,거래량,체결시간,시가,고가,저가,전일종가
6.40,1,20231027153000,6.40,6.40,6.40,
-6.38,8,20231027151500,-6.35,-6.38,-6.35,
-6.25,3,20231027150000,+6.48,+6.48,-6.25,
6.40,6,20231027144500,+6.52,+6.54,6.40,
+6.50,5,20231027143000,+6.52,+6.52,+6.50,
+6.50,2,20231027141500,+6.50,+6.50,+6.50,
+6.50,4,20231027140000,+6.46,+6.50,+6.46,
-6.25,4,20231027134500,-6.36,+6.41,-6.25,
+6.65,3,20231027131500,+6.63,+6.65,+6.63,
+6.59,1,20231027130000,+6.59,+6.59,+6.59,
+6.41,4,20231027123000,-6.31,+6.41,-6.31,
-6.22,5,20231027121500,-6.17,-6.22,-6.17,
-6.08,5,20231027120000,-5.88,-6.08,-5.88,
-5.86,4,20231027114500,-5.86,-5.86,-5.86,
-5.75,2,20231027111500,-5.82,-5.82,-5.75,
-5.98,1,20231027110000,-5.98,-5.98,-5.98,
-6.08,8,20231027104500,-5.90,-6.08,-5.90,
-6.25,2,20231027103000,-6.25,-6.25,-6.25,
-6.00,8,20231027101500,-6.30,-6.30,-6.00,
6.40,10,20231027100000,+6.69,+6.69,-6.32,
+6.64,2,20231027094500,+6.43,+6.64,+6.43,
+6.62,7,20231027093000,-6.27,+6.77,-6.27,
-6.07,6,20231027091500,-5.93,-6.14,-5.93,
-6.13,23,20231027090000,-5.95,-6.15,-5.95,
-6.10,13,20231027084500,+6.80,+6.80,-6.07,
6.80,1,20231026153000,6.80,6.80,6.80,
-6.77,18,20231026151500,+6.81,+6.90,-6.77,
6.80,39,20231026150000,-6.63,+6.83,-6.63,
-6.59,52,20231026144500,+6.81,+6.82,-6.46,
6.80,55,20231026143000,+6.88,+6.96,-6.77,
+6.90,15,20231026141500,6.80,+6.90,-6.75,
6.80,6,20231026140000,-6.58,6.80,-6.58,
-6.64,1,20231026134500,-6.64,-6.64,-6.64,
-6.60,29,20231026133000,-6.50,-6.67,-6.50,
-6.44,10,20231026130000,-6.45,-6.45,-6.42,
-6.45,2,20231026124500,-6.32,-6.45,-6.32,
-6.23,7,20231026123000,-6.23,-6.23,-6.23,
-6.44,10,20231026121500,-6.44,-6.55,-6.44,
-6.34,3,20231026120000,-6.38,-6.38,-6.34,
-6.26,10,20231026114500,-6.20,-6.26,-6.14,
-6.33,20,20231026113000,-6.41,-6.53,-6.33,
-6.34,20,20231026111500,-6.12,-6.34,-6.12,
-6.10,13,20231026110000,-5.92,-6.10,-5.92,
-5.90,86,20231026104500,-5.45,-5.90,-5.45,
-5.46,11,20231026103000,-5.92,-5.92,-5.46,
-5.86,8,20231026101500,-5.88,-5.88,-5.80,
-6.00,9,20231026100000,-5.80,-6.00,-5.75,
-5.80,8,20231026094500,-5.70,-5.80,-5.58,
-5.61,11,20231026093000,-5.56,-5.90,-5.56,
-5.30,6,20231026091500,-5.36,-5.36,-5.29,
-5.28,21,20231026090000,-5.56,-5.61,-5.25,
-5.65,59,20231026084500,-5.28,-5.67,-5.24,
3.74,1,20231025153000,3.74,3.74,3.74,
+3.75,7,20231025151500,-3.73,+3.75,-3.73,
-3.65,1,20231025150000,-3.65,-3.65,-3.65,
-3.68,10,20231025144500,3.74,3.74,-3.68,
3.74,11,20231025143000,-3.66,3.74,-3.66,
-3.54,7,20231025141500,-3.53,-3.54,-3.53,
-3.49,5,20231025140000,-3.54,-3.54,-3.49,
-3.51,14,20231025134500,-3.52,-3.52,-3.51,
