현재가,거래량,체결시간,시가,고가,저가,전일종가
12.70,1,20231027140000,12.70,12.70,12.70,-0.12
-12.20,2,20231027121500,-12.25,-12.25,-12.20,
-11.50,1,20231027110000,-11.50,-11.50,-11.50,
-12.20,1,20231027093000,-12.20,-12.20,-12.20,
-11.80,3,20231027090000,-12.00,-12.00,-11.80,
12.00,1,20231026114500,12.00,12.00,12.00,
+12.35,2,20231026111500,12.00,+12.35,12.00,
-11.60,9,20231026110000,-11.60,-11.60,-11.60,
-11.40,19,20231026104500,-11.15,-11.55,-11.10,
-11.35,1,20231026103000,-11.35,-11.35,-11.35,
-11.40,7,20231026101500,-11.40,-11.45,-11.35,
-11.30,5,20231026100000,-11.40,-11.40,-11.30,
-11.35,2,20231026094500,-11.40,-11.40,-11.35,
-10.65,1,20231026091500,-10.65,-10.65,-10.65,
-10.50,1,20231026090000,-10.50,-10.50,-10.50,
7.86,5,20231025151500,+7.91,+7.94,7.86,
-7.75,4,20231025150000,-7.75,-7.75,-7.75,
-7.85,1,20231025144500,-7.85,-7.85,-7.85,
+8.02,8,20231025143000,-7.82,+8.02,-7.82,
-7.80,4,20231025131500,-7.80,-7.80,-7.80,
-7.15,3,20231025120000,-7.15,-7.15,-7.15,
-7.15,7,20231025114500,-7.23,-7.27,-7.15,
-7.73,1,20231025103000,-7.73,-7.73,-7.73,
-7.45,2,20231025094500,-7.45,-7.45,-7.45,
-7.30,8,20231025093000,-7.09,-7.30,-7.09,
-6.92,6,20231025091500,-6.91,-6.92,-6.91,
-7.30,2,20231025090000,-7.00,-7.30,-7.00,
-6.81,9,20231025084500,-6.84,-6.88,-6.81,
7.42,1,20231024151500,7.42,7.42,7.42,
+7.47,11,20231024150000,+7.50,+7.50,-7.41,
+7.60,8,20231024144500,+7.60,+7.65,+7.58,
-7.41,1,20231024143000,-7.41,-7.41,-7.41,
+7.72,5,20231024141500,+7.54,+7.72,+7.54,
+7.68,3,20231024140000,+7.68,+7.68,+7.68,
+8.10,6,20231024134500,+8.34,+8.34,+8.10,
+8.43,4,20231024133000,+8.59,+8.59,+8.43,
+8.87,6,20231024131500,+8.88,+8.88,+8.87,
+9.20,3,20231024130000,+9.20,+9.20,+9.20,
+9.23,3,20231024123000,+9.23,+9.23,+9.23,
+8.92,2,20231024121500,+9.23,+9.23,+8.92,
+9.19,3,20231024120000,+9.19,+9.19,+9.19,
+8.74,10,20231024114500,+8.43,+8.74,+8.43,
+8.58,12,20231024113000,+8.41,+8.58,+8.40,
+8.66,11,20231024111500,+8.81,+8.81,+8.63,
+10.70,10,20231024103000,+10.85,+10.85,+10.60,
