현재가,거래량,체결시간,시가,고가,저가,전일종가
35.00,1,20231027104500,35.00,35.00,35.00,-2.45
35.00,1,20231027091500,35.00,35.00,35.00,
35.00,1,20231027090000,35.00,35.00,35.00,
+35.25,2,20231027084500,+35.10,+35.25,+35.10,
26.45,1,20231024151500,26.45,26.45,26.45,
+26.50,1,20231024150000,+26.50,+26.50,+26.50,
+29.40,1,20231024120000,+29.40,+29.40,+29.40,
+32.60,1,20231024103000,+32.60,+32.60,+32.60,
27.45,2,20231023084500,+28.70,+28.70,27.45,
27.65,1,20231020101500,27.65,27.65,27.65,
27.65,1,20231020100000,27.65,27.65,27.65,
-25.50,1,20231020090000,-25.50,-25.50,-25.50,
21.55,10,20231019124500,21.55,21.55,21.55,
-19.70,50,20231019084500,-19.70,-19.70,-19.70,
16.30,2,20231018150000,16.30,16.30,16.30,
-16.10,3,20231018133000,-16.20,-16.20,-16.10,
+16.35,51,20231018110000,+16.35,+16.35,+16.35,
+17.10,1,20231018094500,+17.10,+17.10,+17.10,
+17.00,6,20231018093000,+17.40,+17.40,+17.00,
+18.20,50,20231018090000,+18.20,+18.20,+18.20,
+17.80,1,20231018084500,+17.80,+17.80,+17.80,
16.85,51,20231017150000,16.85,16.85,16.85,
+17.00,1,20231017143000,+17.00,+17.00,+17.00,
+17.30,1,20231017141500,+17.30,+17.30,+17.30,
+17.60,1,20231017124500,+17.60,+17.60,+17.60,
-16.70,1,20231017123000,-16.70,-16.70,-16.70,
+18.45,2,20231017104500,+18.45,+18.45,+18.45,
+19.35,1,20231017094500,+19.35,+19.35,+19.35,
+18.60,1,20231017084500,+18.60,+18.60,+18.60,
21.10,1,20231016151500,21.10,21.10,21.10,
+22.10,4,20231016144500,+22.30,+22.30,+22.10,
+23.00,2,20231016121500,+23.00,+23.00,+23.00,
+21.30,1,20231016104500,+21.30,+21.30,+21.30,
-20.15,1,20231016093000,-20.15,-20.15,-20.15,
-20.00,50,20231016084500,-20.00,-20.00,-20.00,
18.80,12,20231013151500,18.80,+18.85,18.80,
-18.70,31,20231013143000,-18.70,-18.70,-18.70,
-18.60,1,20231013124500,-18.60,-18.60,-18.60,
-18.55,1,20231013121500,-18.55,-18.55,-18.55,
-17.95,1,20231013110000,-17.95,-17.95,-17.95,
-18.20,3,20231013100000,-17.95,-18.20,-17.95,
-17.90,1,20231013090000,-17.90,-17.90,-17.90,
+18.85,4,20231013084500,+19.40,+19.40,+18.85,
16.40,2,20231012153000,+16.45,+16.45,16.40,
-16.20,4,20231012151500,-16.25,-16.25,-16.20,
-16.35,10,20231012150000,+17.05,+17.05,-16.35,
+17.30,1,20231012133000,+17.30,+17.30,+17.30,
+16.80,5,20231012124500,+16.90,+16.90,+16.80,
+17.25,1,20231012121500,+17.25,+17.25,+17.25,
+17.45,2,20231012120000,+17.25,+17.45,+17.25,
+17.40,10,20231012114500,+17.40,+17.40,+17.40,
+17.25,10,20231012113000,+16.75,+17.25,+16.45,
+16.70,6,20231012111500,+16.80,+16.80,+16.70,
+17.10,1,20231012110000,+17.10,+17.10,+17.10,
+16.90,1,20231012104500,+16.90,+16.90,+16.90,
+16.60,1,20231012103000,+16.60,+16.60,+16.60,
+17.00,50,20231012101500,+17.15,+17.15,+17.00,
+16.90,1,20231012093000,+16.90,+16.90,+16.90,
+17.15,6,20231012091500,+17.50,+17.55,+17.15,
+18.20,1,20231012084500,+18.20,+18.20,+18.20,
19.75,72,20231011151500,19.75,19.75,19.75,
+19.90,1,20231011150000,+19.90,+19.90,+19.90,
-18.95,1,20231011093000,-18.95,-18.95,-18.95,
25.00,12,20231006130000,+25.10,+25.10,25.00,
+25.20,1,20231006123000,+25.20,+25.20,+25.20,
25.00,1,20231004140000,25.00,25.00,25.00,
19.10,1,20230927144500,19.10,19.10,19.10,
-19.00,1,20230927093000,-19.00,-19.00,-19.00,
-18.95,1,20230927090000,-18.95,-18.95,-18.95,
18.25,3,20230926113000,18.25,18.25,18.25,
-17.30,1,20230926091500,-17.30,-17.30,-17.30,
14.15,2,20230925141500,+14.20,+14.20,14.15,
+14.30,3,20230925140000,+14.45,+14.50,+14.30,
+14.40,12,20230925134500,-13.95,+14.40,-13.90,
14.45,1,20230922123000,14.45,14.45,14.45,
+14.85,2,20230922111500,+14.85,+14.85,+14.85,
+15.95,1,20230922103000,+15.95,+15.95,+15.95,
13.30,74,20230921123000,-13.20,13.30,-13.20,
-13.00,3,20230921113000,-12.65,-13.00,-12.65,
-12.35,4,20230921101500,-12.35,-12.35,-12.35,
-12.05,1,20230921094500,-12.05,-12.05,-12.05,
-11.85,1,20230921093000,-11.85,-11.85,-11.85,
-10.90,2,20230921090000,-10.85,-10.90,-10.85,
9.28,2,20230920153000,-9.27,9.28,-9.27,
+10.05,2,20230920133000,+10.05,+10.05,+10.05,
+9.46,1,20230920123000,+9.46,+9.46,+9.46,
+9.81,2,20230920110000,+9.81,+9.81,+9.81,
+9.57,2,20230920103000,+9.58,+9.58,+9.57,
9.41,2,20230919153000,+9.48,+9.48,9.41,
+9.80,1,20230919143000,+9.80,+9.80,+9.80,
-9.00,2,20230919123000,-9.00,-9.00,-9.00,
-9.07,5,20230919121500,-9.05,-9.07,-9.00,
-9.20,2,20230919114500,-9.15,-9.20,-9.15,
-8.65,1,20230919111500,-8.65,-8.65,-8.65,
-8.60,3,20230919100000,-8.59,-8.60,-8.59,
-8.27,1,20230919094500,-8.27,-8.27,-8.27,
-8.21,5,20230919093000,-8.18,-8.21,-8.18,
-7.80,4,20230919091500,-8.10,-8.10,-7.80,
-8.20,5,20230919090000,-7.70,-8.20,-7.70,
-7.80,2,20230919084500,-7.80,-7.80,-7.80,
8.01,1,20230918153000,8.01,8.01,8.01,
+8.08,1,20230918143000,+8.08,+8.08,+8.08,
+8.13,2,20230918141500,+8.13,+8.13,+8.13,
-8.00,1,20230918134500,-8.00,-8.00,-8.00,
-7.95,1,20230918133000,-7.95,-7.95,-7.95,
-7.97,4,20230918130000,-7.97,-7.97,-7.97,
-7.91,3,20230918124500,-7.90,-7.91,-7.90,
-7.88,10,20230918123000,-7.87,-7.88,-7.83,
