현재가,거래량,체결시간,시가,고가,저가,전일종가
3.15,25,20231027154500,3.15,3.15,3.15,-1.31
-3.05,397,20231027153000,-3.06,-3.08,-3.00,
-3.04,438,20231027151500,-3.02,-3.07,-2.95,
-3.02,1268,20231027150000,-3.07,3.15,-2.93,
-3.07,753,20231027144500,+3.16,+3.23,-3.03,
+3.16,1469,20231027143000,3.15,+3.27,-3.05,
3.15,1105,20231027141500,+3.17,+3.31,-3.02,
+3.17,987,20231027140000,-2.97,+3.26,-2.96,
-2.96,851,20231027134500,-2.96,-3.11,-2.91,
-2.96,1328,20231027133000,+3.41,+3.41,-2.92,
+3.41,1355,20231027131500,+3.38,+3.49,+3.18,
+3.38,1038,20231027130000,+3.23,+3.38,+3.16,
+3.22,995,20231027124500,+3.18,+3.28,-3.10,
+3.16,1674,20231027123000,-2.90,+3.17,-2.90,
-2.89,1622,20231027121500,-2.76,-2.95,-2.76,
-2.76,1278,20231027120000,-2.61,-2.78,-2.53,
-2.61,1161,20231027114500,-2.47,-2.64,-2.47,
-2.48,1065,20231027113000,-2.54,-2.54,-2.42,
-2.55,1443,20231027111500,-2.63,-2.66,-2.45,
-2.62,1260,20231027110000,-2.78,-2.80,-2.52,
-2.79,1127,20231027104500,-2.74,-2.86,-2.57,
-2.74,1792,20231027103000,-2.82,-3.03,-2.63,
-2.81,2189,20231027101500,-3.09,-3.10,-2.66,
-3.08,1697,20231027100000,+3.46,+3.46,-3.02,
+3.44,1561,20231027094500,+3.42,+3.49,-3.08,
+3.42,3054,20231027093000,+3.20,+3.62,-2.92,
+3.21,3432,20231027091500,-2.76,+3.21,-2.67,
-2.77,4384,20231027090000,-2.56,-2.99,-2.54,
-2.56,1327,20231027084500,-3.11,-3.11,-2.55,
3.68,152,20231026154500,3.68,3.68,3.68,
-3.60,569,20231026153000,-3.57,-3.66,-3.51,
-3.56,2115,20231026151500,-3.51,-3.60,-3.47,
-3.52,3259,20231026150000,-3.36,-3.60,-3.31,
-3.35,3635,20231026144500,-3.52,-3.55,-3.13,
-3.51,2787,20231026143000,-3.58,+3.69,-3.37,
-3.58,1555,20231026141500,-3.52,-3.65,-3.43,
-3.51,2139,20231026140000,-3.39,-3.53,-3.21,
-3.38,1509,20231026134500,-3.29,-3.45,-3.28,
-3.29,1919,20231026133000,-3.31,-3.41,-3.21,
-3.29,1957,20231026131500,-3.21,-3.41,-3.16,
-3.22,1086,20231026130000,-3.16,-3.22,-3.07,
-3.16,1659,20231026124500,-3.11,-3.19,-3.02,
-3.12,2467,20231026123000,-3.18,-3.19,-2.94,
-3.17,2352,20231026121500,-3.12,-3.29,-3.10,
-3.13,1577,20231026120000,-3.10,-3.15,-2.99,
-3.09,2295,20231026114500,-2.96,-3.10,-2.82,
-2.94,2862,20231026113000,-3.10,-3.23,-2.93,
-3.10,4386,20231026111500,-2.83,-3.17,-2.78,
-2.83,2513,20231026110000,-2.65,-2.85,-2.56,
-2.64,4029,20231026104500,-2.28,-2.68,-2.27,
-2.27,4236,20231026103000,-2.63,-2.66,-2.25,
-2.64,3892,20231026101500,-2.62,-2.69,-2.50,
-2.61,3414,20231026100000,-2.57,-2.74,-2.47,
-2.57,4583,20231026094500,-2.43,-2.65,-2.36,
-2.43,6813,20231026093000,-2.34,-2.70,-2.29,
-2.34,5127,20231026091500,-2.21,-2.42,-2.18,
-2.22,9262,20231026090000,-2.54,-2.55,-2.14,
-2.54,6436,20231026084500,-2.34,-2.62,-2.24,
1.15,107,20231025154500,1.15,1.15,1.15,
+1.16,873,20231025153000,-1.13,+1.16,-1.12,
