현재가,거래량,체결시간,시가,고가,저가,전일종가
43.60,1,20231027133000,43.60,43.60,43.60,-1.65
35.05,1,20231025133000,35.05,35.05,35.05,
37.40,1,20231024130000,37.40,37.40,37.40,
36.15,1,20231023123000,36.15,36.15,36.15,
23.40,1,20231018110000,23.40,23.40,23.40,
25.00,1,20231017120000,25.00,25.00,25.00,
+25.65,1,20231017090000,+25.65,+25.65,+25.65,
28.40,1,20231016103000,28.40,28.40,28.40,
25.40,1,20231013114500,25.40,25.40,25.40,
24.50,1,20231012114500,24.50,24.50,24.50,
-24.10,5,20231012110000,-24.10,-24.10,-24.10,
-23.80,5,20231012100000,-23.80,-23.80,-23.80,
27.00,11,20231011150000,-26.35,27.00,-26.35,
-25.50,1,20231011141500,-25.50,-25.50,-25.50,
-25.30,1,20231011114500,-25.30,-25.30,-25.30,
20.70,1,20230922153000,20.70,20.70,20.70,
+22.90,67,20230922094500,+22.90,+22.90,+22.90,
18.00,1,20230921093000,18.00,18.00,18.00,
14.85,8,20230920123000,-14.40,14.85,-14.40,
12.80,1,20230918130000,12.80,12.80,12.80,
9.97,10,20230915141500,+10.05,+10.05,9.97,
-9.90,1,20230915140000,-9.90,-9.90,-9.90,
-9.50,1,20230915134500,-9.50,-9.50,-9.50,
-9.92,16,20230915123000,-9.95,+10.05,-9.92,
-9.90,16,20230915121500,-9.85,-9.90,-9.80,
-9.78,8,20230915120000,+10.00,+10.00,-9.78,
+10.15,4,20230915114500,+10.15,+10.15,+10.15,
+10.00,1,20230915113000,+10.00,+10.00,+10.00,
+10.55,13,20230915110000,+10.45,+10.55,+10.30,
+11.05,5,20230915100000,+11.30,+11.30,+11.05,
+11.30,17,20230915094500,+11.30,+11.35,+11.25,
+13.15,4,20230915084500,+13.15,+13.15,+13.15,
16.60,67,20230911100000,16.60,16.60,16.60,
