현재가,거래량,체결시간,시가,고가,저가,전일종가
16.65,1,20231027153000,16.65,16.65,16.65,-3.48
-16.60,4,20231027151500,-16.40,+16.70,-16.40,
+16.80,21,20231027143000,+16.90,+16.90,+16.80,
16.65,1,20231027141500,16.65,16.65,16.65,
-16.35,2,20231027134500,-16.40,-16.40,-16.35,
+16.80,8,20231027131500,+17.35,+17.35,+16.80,
+16.80,8,20231027130000,+16.80,+16.95,+16.80,
+16.90,9,20231027124500,+16.70,+16.90,+16.70,
-16.40,16,20231027123000,-16.15,-16.50,-16.15,
-15.85,2,20231027121500,-15.85,-15.85,-15.85,
-15.30,4,20231027120000,-15.45,-15.60,-15.30,
-15.40,5,20231027114500,-15.15,-15.40,-15.15,
-14.80,16,20231027113000,-14.85,-15.05,-14.80,
-14.90,15,20231027111500,-15.15,-15.15,-14.90,
-15.10,1,20231027110000,-15.10,-15.10,-15.10,
-15.75,23,20231027104500,-15.35,-15.75,-15.25,
-15.85,22,20231027103000,-16.30,-16.30,-15.85,
-15.70,8,20231027101500,-16.25,-16.25,-15.55,
+16.85,4,20231027100000,+17.00,+17.00,+16.80,
+17.35,17,20231027094500,+16.90,+17.35,+16.75,
+17.60,4,20231027093000,-16.50,+17.60,-16.50,
-16.50,32,20231027091500,-15.35,-16.50,-15.35,
-15.75,33,20231027090000,-15.05,-15.80,-15.05,
-15.10,78,20231027084500,-15.60,-15.90,-15.00,
16.85,8,20231026153000,-16.80,+16.90,-16.75,
-16.75,13,20231026151500,-16.55,-16.75,-16.55,
-16.55,59,20231026150000,-16.25,-16.75,-16.25,
-16.20,33,20231026144500,-16.60,-16.65,-15.75,
-16.40,3,20231026143000,+17.00,+17.00,-16.40,
16.85,10,20231026141500,+16.95,+16.95,16.85,
-16.70,33,20231026140000,-16.40,-16.70,-16.25,
-16.40,13,20231026134500,-16.25,-16.40,-16.25,
-16.20,5,20231026133000,-16.30,-16.35,-16.20,
-16.30,34,20231026131500,-16.10,-16.35,-15.95,
-16.00,38,20231026130000,-15.75,-16.10,-15.75,
-15.90,2,20231026124500,-15.70,-15.90,-15.70,
-15.55,20,20231026123000,-15.95,-15.95,-15.55,
-15.95,30,20231026121500,-15.90,-16.05,-15.85,
-15.75,43,20231026120000,-15.75,-15.80,-15.65,
-15.40,81,20231026114500,-15.40,-15.40,-15.20,
-15.60,19,20231026113000,-16.00,-16.00,-15.60,
-15.45,13,20231026111500,-15.05,-15.45,-15.05,
-15.25,9,20231026110000,-14.55,-15.25,-14.55,
-14.55,123,20231026104500,-14.20,-14.85,-14.20,
-13.95,45,20231026103000,-14.20,-14.20,-13.80,
-14.50,32,20231026101500,-14.50,-14.55,-14.30,
-14.60,35,20231026100000,-14.40,-14.90,-14.40,
-14.40,24,20231026094500,-14.35,-14.70,-14.05,
-14.20,11,20231026093000,-13.70,-14.40,-13.65,
-13.75,17,20231026091500,-13.60,-13.90,-13.25,
-13.25,12,20231026090000,-13.90,-13.90,-13.25,
-14.10,52,20231026084500,-10.95,-14.10,-10.95,
9.48,11,20231025151500,-9.33,9.48,-9.33,
-9.20,6,20231025150000,-8.99,-9.25,-8.99,
-9.18,2,20231025144500,-9.10,-9.18,-9.10,
-8.60,1,20231025141500,-8.60,-8.60,-8.60,
-8.63,23,20231025140000,-8.81,-8.88,-8.63,
-8.91,2,20231025134500,-9.04,-9.04,-8.91,
-8.95,2,20231025133000,-9.15,-9.15,-8.95,
-9.10,26,20231025131500,-9.44,+9.65,-9.10,
-9.20,23,20231025130000,-9.06,-9.30,-9.06,
-9.06,2,20231025124500,-9.11,-9.11,-9.06,
-9.11,2,20231025123000,-9.11,-9.11,-9.11,
-8.95,18,20231025121500,-8.95,-8.95,-8.90,
-8.80,8,20231025120000,-8.40,-8.80,-8.40,
-8.15,11,20231025114500,-8.32,-8.32,-8.15,
-8.10,7,20231025111500,-8.19,-8.25,-8.08,
-8.27,9,20231025110000,-8.30,-8.32,-8.25,
-8.36,6,20231025104500,-8.68,-8.70,-8.29,
-8.97,12,20231025103000,-9.21,-9.41,-8.97,
-9.17,12,20231025101500,-8.78,-9.20,-8.71,
-8.75,34,20231025100000,-8.67,-8.87,-8.54,
-8.74,12,20231025094500,-8.45,-8.85,-8.45,
-8.88,6,20231025093000,-8.26,-8.88,-8.26,
-8.00,15,20231025091500,-8.38,-8.48,-7.61,
-8.26,30,20231025090000,-8.00,-8.30,-7.84,
-7.50,66,20231025084500,-8.00,-8.00,-7.49,
8.35,3,20231024154500,8.35,8.35,8.35,
+8.37,12,20231024153000,+8.38,+8.43,+8.37,
+8.52,22,20231024151500,+8.60,+8.60,8.35,
+8.55,25,20231024150000,+8.82,+8.82,+8.39,
+8.83,22,20231024144500,+8.71,+8.86,+8.60,
+8.68,128,20231024143000,+8.64,+8.71,-8.34,
+8.81,66,20231024141500,+8.73,+8.98,+8.73,
+8.77,39,20231024140000,+9.50,+9.50,+8.69,
+9.82,20,20231024134500,+10.10,+10.10,+9.62,
+10.15,27,20231024133000,+10.60,+10.60,+10.10,
+10.75,11,20231024131500,+10.85,+10.85,+10.50,
+10.95,4,20231024130000,+10.95,+10.95,+10.95,
+11.05,9,20231024124500,+10.90,+11.15,+10.90,
+11.00,5,20231024123000,+11.40,+11.40,+11.00,
+11.00,12,20231024121500,+11.05,+11.05,+10.85,
+10.65,6,20231024120000,+10.65,+10.65,+10.65,
+10.70,17,20231024114500,+10.15,+10.70,+10.15,
+10.10,56,20231024113000,+10.15,+10.35,+9.90,
+10.35,62,20231024111500,+11.80,+11.80,+10.30,
+11.90,78,20231024110000,+12.70,+12.70,+11.90,
+13.10,71,20231024104500,+13.20,+13.45,+12.95,
+13.40,64,20231024103000,+13.50,+13.60,+13.25,
+12.85,73,20231024101500,+11.25,+12.85,+11.25,
+10.95,16,20231024100000,+11.05,+11.05,+10.95,
