현재가,거래량,체결시간,시가,고가,저가,전일종가
0.01,40,20231107144500,0.01,0.01,0.01,
0.01,44,20231107141500,0.01,0.01,0.01,
0.01,193,20231107134500,0.01,0.01,0.01,
0.01,203,20231107131500,0.01,0.01,0.01,
0.01,146,20231107124500,0.01,0.01,0.01,
0.01,698,20231107121500,0.01,0.01,0.01,
0.01,824,20231107114500,0.01,0.01,0.01,
0.01,16738,20231107111500,+0.02,+0.02,0.01,
+0.02,3180,20231107104500,+0.02,+0.03,0.01,
+0.02,7940,20231107101500,+0.02,+0.02,0.01,
0.01,10627,20231107094500,+0.03,+0.04,0.01,
+0.03,8126,20231107091500,+0.03,+0.04,+0.03,
+0.03,20285,20231107084500,+0.10,+0.10,+0.02,
0.19,284,20231106154500,0.19,0.19,0.19,
-0.15,12471,20231106151500,-0.04,-0.15,-0.04,
-0.04,6362,20231106144500,-0.02,-0.05,-0.02,
-0.02,2692,20231106141500,-0.03,-0.03,-0.02,
-0.02,4132,20231106134500,-0.05,-0.06,-0.02,
-0.05,3358,20231106131500,-0.04,-0.05,-0.03,
-0.04,5768,20231106124500,-0.01,-0.05,-0.01,
-0.01,234,20231106121500,-0.01,-0.02,-0.01,
-0.01,4428,20231106114500,-0.01,-0.01,-0.01,
-0.01,4255,20231106111500,-0.01,-0.01,-0.01,
-0.02,7698,20231106104500,-0.01,-0.02,-0.01,
-0.01,50,20231106101500,-0.01,-0.01,-0.01,
-0.01,385,20231106094500,-0.01,-0.01,-0.01,
-0.01,3,20231106091500,-0.01,-0.01,-0.01,
-0.01,30,20231106084500,-0.01,-0.01,-0.01,
0.01,3,20231103154500,0.01,0.01,0.01,
0.01,20,20231103101500,0.01,0.01,0.01,
0.01,119,20231103084500,0.01,0.01,0.01,
0.01,20,20231102101500,0.01,0.01,0.01,
0.01,2,20231102094500,0.01,0.01,0.01,
0.01,15,20231102091500,0.01,0.01,0.01,
0.01,2,20231102084500,0.01,0.01,0.01,
0.01,5,20231101114500,0.01,0.01,0.01,
0.01,2,20231101084500,0.01,0.01,0.01,
0.01,5,20231031124500,0.01,0.01,0.01,
0.01,1,20231031121500,0.01,0.01,0.01,
0.01,1,20231031101500,0.01,0.01,0.01,
0.01,12,20231031084500,0.01,0.01,0.01,
0.01,1,20231030151500,0.01,0.01,0.01,
0.01,1,20231030131500,0.01,0.01,0.01,
0.01,4,20231030104500,0.01,0.01,0.01,
0.01,24,20231027154500,0.01,0.01,0.01,
0.01,10,20231027134500,0.01,0.01,0.01,
0.01,7,20231027131500,0.01,0.01,0.01,
0.01,48,20231027091500,0.01,0.01,0.01,
0.01,87,20231027084500,0.01,0.01,0.01,
0.01,50,20231026154500,0.01,0.01,0.01,
0.01,10,20231026151500,0.01,0.01,0.01,
0.01,131,20231026144500,0.01,0.01,0.01,
0.01,117,20231026141500,0.01,0.01,0.01,
