현재가,거래량,체결시간,시가,고가,저가,전일종가
3.66,130,20231107151500,-3.54,+3.67,-3.53,
-3.51,11003,20231107144500,-3.19,+3.77,-2.67,
-3.18,8826,20231107141500,-2.97,-3.64,-2.44,
-2.96,5261,20231107134500,-2.82,-3.02,-2.58,
-2.83,4547,20231107131500,-2.54,-2.84,-2.44,
-2.55,6800,20231107124500,-2.37,-2.98,-2.28,
-2.36,10836,20231107121500,-2.41,-3.09,-2.27,
-2.39,7427,20231107114500,-3.07,-3.15,-2.33,
-3.06,1710,20231107111500,-3.41,-3.62,-3.02,
-3.42,1062,20231107104500,+4.97,+5.10,-3.41,
+5.01,824,20231107101500,+4.14,+5.10,+4.07,
+4.11,878,20231107094500,+5.27,+5.29,+3.90,
+5.16,1175,20231107091500,+5.31,+6.12,+5.16,
+5.00,1975,20231107084500,+9.68,+9.68,+4.54,
9.71,72,20231106154500,9.71,9.71,9.71,
-8.46,986,20231106151500,-6.56,-9.57,-6.50,
-6.55,1581,20231106144500,-5.62,-6.57,-5.55,
-5.64,1844,20231106141500,-5.40,-5.70,-4.80,
-5.40,3028,20231106134500,-6.23,-6.28,-4.84,
-6.26,5490,20231106131500,-6.37,-6.38,-5.92,
-6.37,5621,20231106124500,-4.65,-6.52,-4.63,
-4.64,1597,20231106121500,-4.37,-4.77,-4.25,
-4.34,2805,20231106114500,-4.25,-4.61,-4.23,
-4.23,7270,20231106111500,-4.37,-4.63,-3.77,
-4.36,16086,20231106104500,-3.13,-4.73,-3.05,
-3.12,20824,20231106101500,-2.21,-3.24,-2.10,
-2.21,22435,20231106094500,-1.88,-2.21,-1.81,
-1.88,32169,20231106091500,-1.68,-1.97,-1.50,
-1.68,43294,20231106084500,-1.28,-2.06,-1.20,
0.48,352,20231103154500,0.48,0.48,0.48,
-0.46,8538,20231103151500,-0.44,-0.46,-0.40,
-0.44,14810,20231103144500,-0.42,0.48,-0.41,
-0.42,9882,20231103141500,-0.43,-0.46,-0.41,
-0.44,13315,20231103134500,-0.41,+0.49,-0.40,
-0.41,7804,20231103131500,-0.37,-0.42,-0.37,
-0.37,14928,20231103124500,-0.42,-0.44,-0.35,
-0.42,5615,20231103121500,-0.47,-0.47,-0.41,
-0.46,9319,20231103114500,-0.42,+0.51,-0.41,
-0.43,8910,20231103111500,+0.50,+0.52,-0.42,
+0.50,9254,20231103104500,+0.50,+0.51,-0.45,
+0.51,26061,20231103101500,+0.50,+0.56,-0.43,
+0.49,23884,20231103094500,-0.37,+0.53,-0.32,
-0.37,23791,20231103091500,+0.51,+0.52,-0.33,
+0.50,50506,20231103084500,+0.60,+0.63,-0.45,
0.24,298,20231102154500,0.24,0.24,0.24,
0.24,9487,20231102151500,+0.25,+0.26,-0.21,
+0.25,8521,20231102144500,+0.26,+0.26,-0.22,
+0.26,7821,20231102141500,+0.27,+0.28,+0.25,
+0.26,8081,20231102134500,+0.27,+0.27,-0.23,
+0.27,3799,20231102131500,+0.27,+0.28,+0.26,
+0.27,6917,20231102124500,+0.27,+0.31,+0.25,
+0.27,6135,20231102121500,+0.27,+0.29,+0.26,
+0.26,12517,20231102114500,-0.21,+0.27,-0.21,
-0.22,12496,20231102111500,+0.31,+0.32,-0.22,
+0.31,22346,20231102104500,+0.38,+0.40,+0.27,
+0.38,17507,20231102101500,+0.34,+0.40,+0.34,
+0.33,15371,20231102094500,+0.32,+0.35,+0.28,
+0.31,17645,20231102091500,+0.27,+0.33,+0.27,
+0.27,37413,20231102084500,+0.29,+0.36,+0.26,
0.11,217,20231101154500,0.11,0.11,0.11,
0.11,2313,20231101151500,0.11,+0.12,-0.10,
0.11,2547,20231101144500,-0.10,+0.12,-0.09,
-0.09,2959,20231101141500,-0.08,-0.10,-0.08,
-0.08,2414,20231101134500,-0.09,-0.10,-0.07,
-0.08,1106,20231101131500,-0.08,-0.09,-0.08,
-0.08,2289,20231101124500,-0.09,-0.10,-0.08,
-0.09,1637,20231101121500,-0.09,0.11,-0.08,
-0.10,1058,20231101114500,-0.09,-0.10,-0.08,
-0.10,5619,20231101111500,-0.07,-0.10,-0.06,
-0.07,7253,20231101104500,-0.08,-0.08,-0.06,
-0.08,8662,20231101101500,-0.09,-0.10,-0.06,
-0.10,7377,20231101094500,-0.10,+0.12,-0.09,
-0.10,15134,20231101091500,+0.15,+0.17,-0.09,
+0.15,12306,20231101084500,-0.08,+0.16,-0.06,
0.07,461,20231031154500,0.07,0.07,0.07,
0.07,2790,20231031151500,-0.06,+0.08,-0.06,
-0.06,5007,20231031144500,+0.08,+0.08,-0.06,
0.07,2486,20231031141500,+0.08,+0.08,0.07,
+0.08,583,20231031134500,+0.09,+0.09,+0.08,
+0.08,1936,20231031131500,+0.09,+0.10,+0.08,
+0.10,2769,20231031124500,+0.09,+0.10,+0.08,
+0.09,6749,20231031121500,+0.09,+0.10,+0.08,
+0.09,7243,20231031114500,+0.11,+0.11,+0.08,
+0.10,4219,20231031111500,+0.14,+0.14,+0.10,
