현재가,거래량,체결시간,시가,고가,저가,전일종가
29.50,1,20231107104500,29.50,29.50,29.50,-0.06
+30.00,2,20231107094500,+30.50,+30.50,+30.00,
+31.00,2,20231107084500,+33.50,+33.50,+31.00,
34.65,3,20231106151500,-34.25,34.65,-34.25,
-31.35,1,20231106134500,-31.35,-31.35,-31.35,
-28.80,13,20231106104500,-28.80,-28.80,-28.80,
-25.80,13,20231106084500,-26.70,-26.70,-25.30,
20.70,6,20231103151500,20.70,20.70,20.70,
-20.45,1,20231103124500,-20.45,-20.45,-20.45,
+21.10,2,20231103111500,+21.10,+21.10,+21.10,
+21.40,10,20231103101500,+21.40,+21.40,+21.40,
-19.90,5,20231103091500,-19.90,-19.90,-19.90,
17.30,5,20231102151500,+17.55,+17.55,-17.25,
+17.85,2,20231102141500,+17.75,+17.85,+17.75,
+17.65,1,20231102134500,+17.65,+17.65,+17.65,
+17.90,11,20231102131500,+17.85,+17.90,+17.85,
+17.85,5,20231102124500,+17.85,+17.90,+17.65,
+17.90,6,20231102121500,+17.85,+17.90,+17.85,
-17.00,1,20231102114500,-17.00,-17.00,-17.00,
+17.60,3,20231102111500,+18.30,+18.30,+17.60,
+18.25,12,20231102104500,+19.00,+19.25,+18.25,
+19.25,7,20231102101500,+18.85,+19.25,+18.85,
+18.25,6,20231102094500,+18.20,+18.65,+18.20,
+18.10,4,20231102091500,+17.80,+18.10,+17.80,
+17.55,3,20231102084500,+17.55,+17.75,+17.55,
12.90,6,20231101151500,+13.20,+13.20,12.90,
+13.00,30,20231101144500,-12.80,+13.00,-12.75,
-12.75,5,20231101141500,-12.65,-12.75,-12.65,
-12.60,2,20231101134500,-12.75,-12.75,-12.60,
-12.50,4,20231101131500,-12.25,-12.50,-12.25,
-12.50,25,20231101124500,-12.65,-12.70,-12.15,
-12.65,25,20231101121500,-12.70,12.90,-12.65,
-12.15,21,20231101114500,-12.60,-12.70,-12.15,
-12.45,17,20231101111500,-11.20,-12.45,-11.20,
-11.75,2,20231101104500,-11.75,-11.75,-11.75,
-11.90,75,20231101101500,-11.90,-11.90,-11.00,
-11.90,23,20231101094500,-12.30,-12.30,-11.85,
-12.30,40,20231101091500,+13.20,+13.55,-12.30,
+13.25,42,20231101084500,-10.95,+13.40,-10.95,
9.40,4,20231031151500,9.40,9.40,9.40,
-9.35,20,20231031144500,+9.66,+9.76,-9.35,
+9.65,9,20231031141500,-9.38,+9.65,-9.30,
+9.51,9,20231031134500,+9.53,+9.53,+9.51,
+9.79,2,20231031131500,+9.91,+9.91,+9.79,
+10.40,4,20231031124500,+9.71,+10.40,+9.71,
+9.80,7,20231031121500,+9.80,+9.80,+9.80,
+9.92,6,20231031114500,+10.25,+10.25,+9.71,
+11.80,15,20231031104500,+11.25,+11.80,+11.25,
+11.05,2,20231031101500,+10.90,+11.05,+10.90,
+12.00,14,20231031094500,+11.35,+12.00,+11.35,
+12.75,51,20231031091500,+13.70,+13.70,+12.75,
+14.35,53,20231031084500,+14.30,+14.40,+14.00,
13.20,3,20231030151500,-13.10,13.20,-13.10,
-13.05,6,20231030144500,-12.55,-13.05,-12.55,
-12.30,6,20231030134500,-12.35,-12.35,-12.30,
+13.25,2,20231030124500,+13.30,+13.30,+13.25,
+13.30,1,20231030121500,+13.30,+13.30,+13.30,
-12.90,15,20231030111500,-12.90,-12.90,-12.90,
-12.60,6,20231030101500,-11.95,-12.60,-11.95,
-12.00,2,20231030094500,-11.05,-12.00,-11.05,
-11.30,23,20231030091500,-11.85,-12.05,-11.30,
-11.50,53,20231030084500,-10.50,-11.50,-10.15,
12.40,8,20231027144500,-12.15,+12.55,-12.15,
+12.55,10,20231027134500,+12.55,+12.55,+12.55,
-11.90,11,20231027131500,-11.85,-11.90,-11.85,
-12.25,12,20231027124500,-12.30,12.40,-12.25,
+13.70,10,20231027114500,+13.70,+13.70,+13.70,
+13.90,11,20231027111500,+14.00,+14.00,+13.90,
+12.95,1,20231027104500,+12.95,+12.95,+12.95,
+13.20,1,20231027101500,+13.20,+13.20,+13.20,
-11.80,6,20231027091500,+13.00,+13.00,-11.80,
+13.10,5,20231027084500,+13.55,+13.60,+13.10,
12.85,5,20231026151500,-12.75,12.85,-12.75,
+13.00,5,20231026144500,+13.30,+13.40,-12.75,
+13.10,3,20231026131500,+13.10,+13.10,+13.10,
+13.50,2,20231026121500,+13.35,+13.50,+13.35,
+13.80,1,20231026114500,+13.80,+13.80,+13.80,
+13.50,2,20231026111500,+13.80,+13.80,+13.50,
+15.00,1,20231026101500,+15.00,+15.00,+15.00,
+14.35,58,20231026094500,+14.55,+14.55,+14.35,
+15.00,2,20231026091500,+14.70,+15.00,+14.70,
+15.70,1,20231026084500,+15.70,+15.70,+15.70,
20.35,1,20231025124500,20.35,20.35,20.35,
19.45,2,20231024091500,+19.50,+19.50,19.45,
19.85,2,20231023111500,+19.90,+19.90,19.85,
