현재가,거래량,체결시간,시가,고가,저가,전일종가
9.65,128,20231107144500,-8.92,9.65,-8.29,
-8.88,136,20231107141500,-8.30,-9.20,-7.67,
-8.40,160,20231107134500,-7.98,-8.53,-7.89,
-8.20,13,20231107131500,-7.81,-8.20,-7.75,
-7.50,81,20231107124500,-7.39,-8.39,-7.33,
-7.22,88,20231107121500,-7.36,-8.60,-7.22,
-7.26,89,20231107114500,-8.69,-8.69,-7.26,
-8.68,74,20231107111500,-9.42,-9.42,-8.68,
-9.42,114,20231107104500,+11.20,+11.25,-9.42,
+11.50,111,20231107101500,+10.40,+11.50,+10.25,
+10.10,263,20231107094500,+11.50,+11.65,+10.00,
+11.60,79,20231107091500,+11.55,+12.70,+11.55,
+11.30,329,20231107084500,+15.85,+15.90,+11.00,
17.00,8,20231106154500,17.00,17.00,17.00,
-16.20,393,20231106151500,-13.35,-16.20,-13.25,
-13.30,271,20231106144500,-12.10,-13.30,-12.00,
-12.15,248,20231106141500,-11.85,-12.25,-11.20,
-11.85,362,20231106134500,-12.75,-12.75,-11.25,
-12.70,314,20231106131500,-12.85,-12.85,-12.45,
-12.95,362,20231106124500,-11.05,-13.05,-11.05,
-11.00,248,20231106121500,-10.70,-11.25,-10.50,
-10.65,244,20231106114500,-10.80,-11.00,-10.65,
-10.55,409,20231106111500,-10.65,-10.90,-9.90,
-10.65,769,20231106104500,-9.11,-10.95,-9.04,
-9.11,479,20231106101500,-7.77,-9.28,-7.56,
-7.75,1052,20231106094500,-7.19,-7.75,-6.96,
-7.11,811,20231106091500,-6.60,-7.25,-6.34,
-6.69,2628,20231106084500,-5.48,-7.29,-5.48,
3.16,85,20231103154500,3.16,3.16,3.16,
-3.12,1650,20231103151500,-3.03,-3.14,-2.89,
-3.03,3105,20231103144500,-2.94,+3.17,-2.85,
-2.94,2165,20231103141500,-3.01,-3.08,-2.89,
-3.00,2886,20231103134500,-2.87,+3.18,-2.82,
-2.87,2115,20231103131500,-2.69,-2.92,-2.66,
-2.70,2823,20231103124500,-2.90,-2.99,-2.60,
-2.88,1355,20231103121500,-3.13,3.16,-2.88,
-3.13,2036,20231103114500,-2.99,+3.30,-2.89,
-2.98,2073,20231103111500,+3.23,+3.30,-2.96,
+3.24,2999,20231103104500,+3.23,+3.27,-3.03,
+3.25,6563,20231103101500,-3.15,+3.43,-2.93,
-3.14,9280,20231103094500,-2.58,+3.28,-2.34,
-2.58,9541,20231103091500,-3.10,3.16,-2.43,
-3.11,12275,20231103084500,+3.37,+3.49,-2.81,
1.77,266,20231102154500,1.77,1.77,1.77,
+1.79,7024,20231102151500,+1.90,+1.91,-1.62,
+1.91,7060,20231102144500,+1.90,+1.93,-1.66,
+1.90,4441,20231102141500,+1.90,+1.98,+1.84,
+1.89,5216,20231102134500,+1.91,+1.91,-1.71,
+1.90,2706,20231102131500,+1.90,+1.95,+1.85,
+1.90,4230,20231102124500,+1.88,+2.05,+1.85,
+1.88,4949,20231102121500,+1.84,+1.99,+1.79,
+1.83,6946,20231102114500,-1.66,+1.84,-1.62,
-1.66,7330,20231102111500,+2.12,+2.17,-1.66,
+2.12,10981,20231102104500,+2.37,+2.50,+1.92,
+2.37,8702,20231102101500,+2.18,+2.46,+2.18,
+2.18,8606,20231102094500,+2.05,+2.23,+1.88,
+2.04,12733,20231102091500,+1.89,+2.20,+1.86,
+1.88,20425,20231102084500,+1.95,+2.22,-1.76,
0.86,329,20231101154500,0.86,0.86,0.86,
-0.80,9651,20231101151500,-0.84,+0.92,-0.78,
-0.84,7230,20231101144500,-0.77,-0.85,-0.70,
-0.77,13685,20231101141500,-0.66,-0.81,-0.65,
-0.66,8838,20231101134500,-0.72,-0.78,-0.60,
-0.72,5977,20231101131500,-0.70,-0.73,-0.65,
-0.70,6998,20231101124500,-0.75,-0.76,-0.64,
-0.76,10883,20231101121500,-0.71,+0.88,-0.67,
-0.72,10259,20231101114500,-0.73,-0.77,-0.66,
-0.74,14130,20231101111500,-0.53,-0.75,-0.49,
-0.53,13585,20231101104500,-0.64,-0.64,-0.45,
-0.64,16469,20231101101500,-0.67,-0.67,-0.50,
-0.66,15419,20231101094500,-0.71,-0.79,-0.64,
-0.71,33516,20231101091500,+0.96,+1.00,-0.68,
+0.95,49504,20231101084500,-0.50,+0.99,-0.41,
0.46,232,20231031154500,0.46,0.46,0.46,
-0.44,6234,20231031151500,-0.39,-0.45,-0.38,
-0.39,6998,20231031144500,-0.44,+0.47,-0.38,
-0.45,10818,20231031141500,-0.44,0.46,-0.40,
-0.44,9464,20231031134500,+0.48,+0.51,-0.43,
+0.48,5434,20231031131500,+0.52,+0.52,0.46,
+0.52,5662,20231031124500,+0.52,+0.57,0.46,
+0.52,7086,20231031121500,+0.51,+0.58,+0.48,
+0.51,11232,20231031114500,+0.59,+0.60,+0.48,
+0.60,6843,20231031111500,+0.79,+0.82,+0.59,
+0.78,16448,20231031104500,+0.71,+0.92,+0.70,
+0.71,14328,20231031101500,+0.73,+0.85,+0.61,
+0.73,13218,20231031094500,+0.79,+0.89,+0.71,
+0.79,22819,20231031091500,+1.34,+1.41,+0.79,
+1.34,18329,20231031084500,+1.34,+1.53,+1.23,
1.10,329,20231030154500,1.10,1.10,1.10,
+1.11,7438,20231030151500,+1.23,+1.34,-1.09,
+1.24,7596,20231030144500,-0.98,+1.24,-0.95,
-0.98,5633,20231030141500,-0.96,-1.05,-0.93,
-0.96,7495,20231030134500,+1.12,+1.14,-0.94,
+1.12,8068,20231030131500,+1.26,+1.27,-1.05,
+1.25,4135,20231030124500,+1.28,+1.31,+1.24,
+1.27,8301,20231030121500,+1.19,+1.34,+1.15,
+1.19,5245,20231030114500,+1.15,+1.23,+1.14,
+1.16,6874,20231030111500,-1.03,+1.25,-1.02,
-1.03,10137,20231030104500,+1.15,+1.20,-1.01,
+1.15,13015,20231030101500,-0.97,+1.15,-0.94,
-0.97,13210,20231030094500,-0.88,+1.11,-0.83,
-0.88,18711,20231030091500,-0.97,+1.13,-0.88,
-0.98,23371,20231030084500,-0.75,-1.06,-0.70,
1.17,268,20231027154500,1.17,1.17,1.17,
+1.19,2926,20231027151500,+1.20,+1.23,-1.16,
+1.20,3327,20231027144500,-1.16,+1.24,-1.12,
-1.16,4622,20231027141500,1.17,+1.25,-1.11,
