현재가,거래량,체결시간,시가,고가,저가,전일종가
26.80,1,20231102094500,26.80,26.80,26.80,-0.12
32.65,1,20231101123000,32.65,32.65,32.65,
33.25,1,20231030133000,33.25,33.25,33.25,
+33.60,1,20231030103000,+33.60,+33.60,+33.60,
+34.30,5,20231030101500,+33.90,+34.30,+33.90,
33.40,1,20231027093000,33.40,33.40,33.40,
25.10,1,20231025130000,25.10,25.10,25.10,
-24.75,2,20231025120000,-24.70,-24.75,-24.70,
-23.75,1,20231025111500,-23.75,-23.75,-23.75,
-24.20,1,20231025104500,-24.20,-24.20,-24.20,
23.80,1,20231024153000,23.80,23.80,23.80,
+26.80,1,20231024111500,+26.80,+26.80,+26.80,
26.80,1,20231023144500,26.80,26.80,26.80,
-25.70,1,20231023110000,-25.70,-25.70,-25.70,
23.65,1,20231020144500,23.65,23.65,23.65,
+24.90,1,20231020093000,+24.90,+24.90,+24.90,
+24.25,5,20231020091500,+24.25,+24.25,+24.25,
-22.50,1,20231020084500,-22.50,-22.50,-22.50,
19.20,2,20231019130000,19.20,19.20,19.20,
-17.70,2,20231019101500,-17.70,-17.70,-17.70,
-18.70,2,20231019091500,-18.80,-18.80,-18.70,
-18.60,67,20231019090000,-18.60,-18.60,-18.60,
-17.85,2,20231019084500,-17.70,-17.85,-17.70,
13.70,1,20231018120000,13.70,13.70,13.70,
+14.00,1,20231018111500,+14.00,+14.00,+14.00,
+14.50,2,20231018110000,+14.05,+14.50,+14.05,
+14.40,2,20231018101500,+14.40,+14.40,+14.40,
+15.05,2,20231018091500,+15.05,+15.05,+15.05,
+15.70,2,20231018090000,+15.60,+15.70,+15.60,
14.70,3,20231017150000,14.70,14.70,14.70,
14.70,2,20231017144500,+14.85,+14.85,14.70,
+15.00,1,20231017141500,+15.00,+15.00,+15.00,
+15.80,1,20231017120000,+15.80,+15.80,+15.80,
+16.15,1,20231017111500,+16.15,+16.15,+16.15,
+16.50,1,20231017090000,+16.50,+16.50,+16.50,
+16.40,67,20231017084500,+16.40,+16.40,+16.40,
18.60,1,20231016150000,18.60,18.60,18.60,
+19.70,2,20231016143000,+19.75,+19.75,+19.70,
+20.50,1,20231016134500,+20.50,+20.50,+20.50,
+19.70,67,20231016114500,+19.70,+19.70,+19.70,
+19.35,1,20231016113000,+19.35,+19.35,+19.35,
16.65,2,20231013151500,16.65,16.65,16.65,
-16.15,1,20231013100000,-16.15,-16.15,-16.15,
-16.35,1,20231013094500,-16.35,-16.35,-16.35,
-16.40,1,20231013093000,-16.40,-16.40,-16.40,
15.10,3,20231012134500,-15.05,15.10,-15.05,
-15.05,20,20231012133000,-14.95,-15.05,-14.90,
-15.00,3,20231012131500,-14.95,-15.00,-14.95,
-15.00,1,20231012110000,-15.00,-15.00,-15.00,
-14.75,1,20231012104500,-14.75,-14.75,-14.75,
-15.00,13,20231012100000,-14.60,-15.00,-14.60,
-15.00,1,20231012093000,-15.00,-15.00,-15.00,
17.15,11,20231011150000,-17.05,17.15,-17.05,
-16.50,1,20231011133000,-16.50,-16.50,-16.50,
-15.80,1,20231011131500,-15.80,-15.80,-15.80,
-17.10,1,20231011100000,-17.10,-17.10,-17.10,
23.50,1,20231006144500,23.50,23.50,23.50,
17.40,2,20230927120000,17.40,17.40,17.40,
-17.00,1,20230927114500,-17.00,-17.00,-17.00,
12.15,1,20230925141500,12.15,12.15,12.15,
+12.50,5,20230925140000,+12.55,+12.55,+12.50,
+12.25,1,20230925133000,+12.25,+12.25,+12.25,
+12.65,1,20230925124500,+12.65,+12.65,+12.65,
+12.70,1,20230925123000,+12.70,+12.70,+12.70,
+12.50,1,20230925100000,+12.50,+12.50,+12.50,
12.80,1,20230922150000,12.80,12.80,12.80,
12.80,1,20230922140000,12.80,12.80,12.80,
+13.60,1,20230922103000,+13.60,+13.60,+13.60,
+14.45,1,20230922100000,+14.45,+14.45,+14.45,
+14.45,67,20230922094500,+14.45,+14.45,+14.45,
+14.60,2,20230922093000,+14.60,+14.60,+14.60,
11.40,4,20230921133000,11.40,11.40,11.40,
+11.50,2,20230921124500,+11.50,+11.50,+11.50,
-10.60,17,20230921101500,-10.60,-10.60,-10.55,
-10.35,1,20230921100000,-10.35,-10.35,-10.35,
-10.40,9,20230921094500,-10.50,-10.50,-10.20,
-10.20,2,20230921093000,-10.25,-10.25,-10.20,
7.80,2,20230920153000,-7.79,7.80,-7.79,
+7.90,1,20230920151500,+7.90,+7.90,+7.90,
+8.22,1,20230920104500,+8.22,+8.22,+8.22,
+8.09,2,20230920084500,+8.08,+8.09,+8.08,
7.95,2,20230919153000,+7.98,+7.98,7.95,
+8.23,3,20230919144500,+8.31,+8.31,+8.23,
+8.23,3,20230919141500,+8.04,+8.23,+8.00,
+8.02,1,20230919133000,+8.02,+8.02,+8.02,
-7.59,2,20230919123000,-7.61,-7.61,-7.59,
-7.59,6,20230919121500,-7.59,-7.65,-7.59,
-7.65,6,20230919120000,-7.57,-7.65,-7.57,
-7.86,2,20230919114500,-7.72,-7.86,-7.72,
-7.52,4,20230919113000,-7.52,-7.52,-7.52,
-7.17,1,20230919111500,-7.17,-7.17,-7.17,
-7.18,8,20230919110000,-7.31,-7.31,-7.18,
-7.35,9,20230919104500,-7.34,-7.35,-7.28,
-7.38,4,20230919103000,-7.46,-7.46,-7.38,
-7.48,9,20230919101500,-7.27,-7.48,-7.24,
-7.28,3,20230919100000,-7.28,-7.28,-7.28,
-7.08,19,20230919094500,-6.90,-7.08,-6.90,
-6.84,4,20230919093000,-6.74,-6.84,-6.74,
-6.94,2,20230919091500,-6.94,-6.94,-6.94,
6.69,3,20230918153000,6.69,6.69,6.69,
6.69,3,20230918150000,6.69,6.69,6.69,
+6.73,9,20230918144500,+6.76,+6.76,+6.73,
+6.79,9,20230918143000,+6.77,+6.79,-6.68,
+6.80,9,20230918141500,-6.63,+6.80,-6.63,
+6.73,4,20230918140000,-6.62,+6.73,-6.62,
-6.67,2,20230918130000,-6.67,-6.67,-6.67,
-6.63,1,20230918123000,-6.63,-6.63,-6.63,
-6.55,9,20230918121500,-6.55,-6.55,-6.55,
-6.64,1,20230918120000,-6.64,-6.64,-6.64,
-6.40,2,20230918111500,-6.38,-6.40,-6.38,
-6.17,1,20230918110000,-6.17,-6.17,-6.17,
-6.34,2,20230918103000,-6.34,-6.34,-6.34,
-5.89,4,20230918093000,-5.92,-5.92,-5.89,
-5.94,6,20230918091500,-5.92,-5.94,-5.92,
-5.40,7,20230918090000,-5.51,-5.52,-5.40,
5.05,2,20230915153000,-5.02,5.05,-5.02,
+5.09,4,20230915151500,-4.95,+5.09,-4.95,
-4.81,5,20230915144500,-4.80,-4.81,-4.80,
-4.82,4,20230915143000,-4.85,-4.85,-4.82,
-4.84,1,20230915141500,-4.84,-4.84,-4.84,
-4.73,1,20230915140000,-4.73,-4.73,-4.73,
-4.61,4,20230915134500,-4.55,-4.61,-4.53,
-4.57,2,20230915133000,-4.60,-4.60,-4.57,
-4.79,1,20230915124500,-4.79,-4.79,-4.79,
-4.88,3,20230915113000,-4.88,-4.88,-4.88,
-4.91,5,20230915111500,-5.04,-5.04,-4.91,
+5.32,3,20230915104500,+5.32,+5.32,+5.32,
+5.54,3,20230915103000,+5.54,+5.54,+5.54,
+5.43,8,20230915101500,+5.36,+5.43,+5.36,
+5.57,5,20230915100000,+5.57,+5.57,+5.57,
+5.63,6,20230915094500,+5.63,+5.63,+5.63,
+5.93,64,20230915093000,+6.22,+6.22,+5.78,
+6.22,22,20230915091500,+6.30,+6.37,+6.22,
+6.17,4,20230915090000,+6.52,+6.52,+6.17,
7.30,1,20230914151500,7.30,7.30,7.30,
+7.74,9,20230914123000,+7.67,+7.74,+7.67,
+8.35,2,20230914110000,+8.35,+8.35,+8.35,
+8.90,2,20230914094500,+8.97,+8.97,+8.90,
10.00,1,20230913150000,10.00,10.00,10.00,
-9.80,2,20230913143000,-9.80,-9.80,-9.80,
8.43,1,20230906101500,8.43,8.43,8.43,
7.80,1,20230905121500,7.80,7.80,7.80,
-7.75,1,20230905090000,-7.75,-7.75,-7.75,
7.75,2,20230904153000,+7.76,+7.76,7.75,
