현재가,거래량,체결시간,시가,고가,저가,전일종가
0.09,154,20231103154500,0.09,0.09,0.09,-0.17
+0.10,271,20231103153000,+0.10,+0.11,+0.10,
+0.10,3550,20231103151500,+0.10,+0.11,0.09,
+0.10,1214,20231103150000,+0.10,+0.11,0.09,
+0.10,955,20231103144500,+0.10,+0.11,+0.10,
+0.10,1248,20231103143000,+0.10,+0.11,+0.10,
+0.11,792,20231103141500,0.09,+0.11,0.09,
+0.10,1118,20231103140000,+0.10,+0.11,0.09,
+0.10,1931,20231103134500,+0.11,+0.11,+0.10,
+0.11,1292,20231103133000,+0.11,+0.12,+0.11,
+0.11,791,20231103131500,+0.13,+0.13,+0.11,
+0.12,1904,20231103130000,+0.11,+0.12,+0.11,
+0.11,1205,20231103124500,+0.12,+0.12,+0.11,
+0.12,487,20231103123000,+0.11,+0.12,+0.10,
+0.11,36,20231103121500,+0.10,+0.11,+0.10,
+0.10,1503,20231103120000,+0.10,+0.10,+0.10,
+0.10,1694,20231103114500,+0.12,+0.12,+0.10,
+0.11,578,20231103113000,+0.10,+0.11,+0.10,
+0.11,413,20231103111500,+0.11,+0.11,+0.10,
+0.11,909,20231103110000,+0.11,+0.12,+0.10,
+0.11,2196,20231103104500,+0.11,+0.12,+0.10,
+0.11,8018,20231103103000,+0.11,+0.12,+0.10,
+0.12,2986,20231103101500,+0.11,+0.12,+0.10,
+0.11,9014,20231103100000,+0.14,+0.15,+0.11,
+0.14,3143,20231103094500,+0.16,+0.17,+0.14,
+0.16,7082,20231103093000,+0.18,+0.18,+0.14,
+0.17,9357,20231103091500,+0.14,+0.18,+0.14,
+0.14,10023,20231103090000,+0.12,+0.16,+0.12,
+0.11,9699,20231103084500,+0.11,+0.13,+0.10,
0.37,169,20231102154500,0.37,0.37,0.37,
+0.38,1731,20231102153000,+0.42,+0.43,0.37,
+0.42,4134,20231102151500,-0.36,+0.43,-0.35,
-0.36,3484,20231102150000,0.37,+0.41,-0.35,
0.37,2047,20231102144500,-0.36,+0.38,-0.36,
-0.36,2026,20231102143000,0.37,0.37,-0.36,
-0.36,2694,20231102141500,-0.36,0.37,-0.36,
-0.36,2273,20231102140000,+0.41,+0.42,-0.36,
+0.41,2577,20231102134500,0.37,+0.43,0.37,
+0.38,664,20231102133000,-0.36,+0.38,-0.36,
0.37,2130,20231102131500,0.37,+0.38,0.37,
0.37,1930,20231102130000,-0.36,+0.40,-0.36,
-0.36,2738,20231102124500,+0.38,+0.38,-0.35,
+0.38,1623,20231102123000,-0.36,+0.40,-0.35,
-0.36,1928,20231102121500,+0.39,+0.39,-0.36,
+0.39,2353,20231102120000,+0.40,+0.42,+0.39,
+0.41,6549,20231102114500,+0.44,+0.49,+0.40,
+0.44,6852,20231102113000,+0.38,+0.44,0.37,
+0.38,3300,20231102111500,-0.33,+0.39,-0.32,
-0.33,10194,20231102110000,-0.27,+0.38,-0.27,
-0.28,1959,20231102104500,-0.28,-0.29,-0.27,
-0.27,4440,20231102103000,-0.29,-0.29,-0.26,
-0.29,9379,20231102101500,-0.31,-0.31,-0.27,
-0.31,6016,20231102100000,-0.34,-0.35,-0.31,
-0.34,4626,20231102094500,-0.34,0.37,-0.33,
-0.35,9021,20231102093000,+0.38,+0.41,-0.35,
+0.38,7950,20231102091500,+0.38,+0.38,-0.33,
+0.38,17605,20231102090000,+0.38,+0.46,-0.33,
0.37,23663,20231102084500,+0.48,+0.56,-0.31,
1.60,123,20231101154500,1.60,1.60,1.60,
+1.67,790,20231101153000,-1.59,+1.67,-1.59,
-1.58,2259,20231101151500,-1.58,1.60,-1.48,
-1.57,3720,20231101150000,+1.75,+1.75,-1.55,
+1.75,1732,20231101144500,+1.68,+1.77,+1.63,
+1.68,2002,20231101143000,+1.71,+1.77,+1.64,
+1.69,3252,20231101141500,+1.82,+1.86,+1.62,
+1.82,2362,20231101140000,+1.64,+1.95,+1.64,
+1.65,1255,20231101134500,+1.70,+1.74,+1.61,
+1.70,1502,20231101133000,+1.79,+1.83,+1.68,
+1.80,1518,20231101131500,+1.71,+1.82,+1.66,
+1.71,1757,20231101130000,+1.80,+1.81,+1.68,
+1.79,2348,20231101124500,+1.67,+1.79,+1.64,
+1.68,2712,20231101123000,+1.68,+1.69,-1.53,
+1.66,2023,20231101121500,+1.79,+1.86,+1.65,
+1.78,1519,20231101120000,+1.80,+1.84,+1.72,
+1.79,2272,20231101114500,+1.77,+1.88,+1.65,
+1.76,3128,20231101113000,+2.06,+2.06,+1.74,
+2.07,1928,20231101111500,+2.18,+2.29,+2.07,
