거래일자,종목코드,종목명,시각,만기월,풋콜구분,행사가,결제월번호,시가,고가,저가,종가
"20230906","KR4201T91603","코스피200 C 202309 160.0","0949","202309","CALL","160","1","179.45","179.45","179.45","179.45"
"20230906","KR4201T91603","코스피200 C 202309 160.0","0958","202309","CALL","160","1","179.5","179.5","179.5","179.5"
"20230906","KR4201T91603","코스피200 C 202309 160.0","1001","202309","CALL","160","1","179.5","179.5","179.5","179.5"
"20230906","KR4201T91603","코스피200 C 202309 160.0","1003","202309","CALL","160","1","179.45","179.45","179.45","179.45"
"20230906","KR4201T91603","코스피200 C 202309 160.0","1004","202309","CALL","160","1","179.4","179.4","179.4","179.4"
"20230906","KR4201T91603","코스피200 C 202309 160.0","1005","202309","CALL","160","1","179.4","179.4","179.4","179.4"
"20230906","KR4201T91603","코스피200 C 202309 160.0","1011","202309","CALL","160","1","179.4","179.4","179.4","179.4"
"20230906","KR4201T91603","코스피200 C 202309 160.0","1013","202309","CALL","160","1","179.2","179.2","179.2","179.2"
"20230906","KR4201T91603","코스피200 C 202309 160.0","1016","202309","CALL","160","1","179.1","179.1","179.1","179.1"
"20230906","KR4201T91603","코스피200 C 202309 160.0","1036","202309","CALL","160","1","178.7","178.7","178.7","178.7"
"20230906","KR4201T91603","코스피200 C 202309 160.0","1057","202309","CALL","160","1","178.05","178.05","178.05","178.05"
"20230906","KR4201T91603","코스피200 C 202309 160.0","1103","202309","CALL","160","1","178.1","178.1","178.1","178.1"
"20230906","KR4201T91603","코스피200 C 202309 160.0","1108","202309","CALL","160","1","178.25","178.25","178.25","178.25"
"20230906","KR4201T91603","코스피200 C 202309 160.0","1120","202309","CALL","160","1","178.35","178.35","178.35","178.35"
"20230906","KR4201T91603","코스피200 C 202309 160.0","1124","202309","CALL","160","1","178.35","178.35","178.35","178.35"
"20230906","KR4201T91603","코스피200 C 202309 160.0","1128","202309","CALL","160","1","178.4","178.4","178.4","178.4"
