거래일자,종목코드,종목명,시각,만기월,풋콜구분,행사가,결제월번호,시가,고가,저가,종가
"20230907","KR4201T91603","코스피200 C 202309 160.0","1013","202309","CALL","160","1","176.3","176.3","176.3","176.3"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1029","202309","CALL","160","1","175.8","175.8","175.8","175.8"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1031","202309","CALL","160","1","175.45","175.45","175.45","175.45"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1043","202309","CALL","160","1","175.3","175.3","175.3","175.3"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1046","202309","CALL","160","1","175.3","175.3","175.3","175.3"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1048","202309","CALL","160","1","175.3","175.3","175.3","175.3"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1051","202309","CALL","160","1","175.4","175.4","175.4","175.4"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1052","202309","CALL","160","1","175.35","175.35","175.35","175.35"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1057","202309","CALL","160","1","175.3","175.3","175.3","175.3"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1100","202309","CALL","160","1","175.35","175.35","175.35","175.35"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1117","202309","CALL","160","1","175.55","175.55","175.55","175.55"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1118","202309","CALL","160","1","175.55","175.55","175.55","175.55"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1119","202309","CALL","160","1","175.6","175.6","175.6","175.6"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1120","202309","CALL","160","1","175.55","175.55","175.55","175.55"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1121","202309","CALL","160","1","175.55","175.55","175.55","175.55"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1125","202309","CALL","160","1","175.6","175.6","175.55","175.55"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1126","202309","CALL","160","1","175.6","175.6","175.6","175.6"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1127","202309","CALL","160","1","175.6","175.6","175.6","175.6"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1128","202309","CALL","160","1","175.6","175.6","175.6","175.6"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1137","202309","CALL","160","1","175.7","175.7","175.7","175.7"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1142","202309","CALL","160","1","175.7","175.7","175.7","175.7"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1143","202309","CALL","160","1","175.75","175.75","175.75","175.75"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1147","202309","CALL","160","1","175.6","175.6","175.6","175.6"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1151","202309","CALL","160","1","175.6","175.6","175.6","175.6"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1202","202309","CALL","160","1","175.55","175.55","175.55","175.55"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1204","202309","CALL","160","1","175.5","175.5","175.5","175.5"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1205","202309","CALL","160","1","175.5","175.5","175.5","175.5"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1208","202309","CALL","160","1","175.45","175.45","175.45","175.45"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1217","202309","CALL","160","1","175.95","175.95","175.95","175.95"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1241","202309","CALL","160","1","176.5","176.5","176.5","176.5"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1305","202309","CALL","160","1","176.5","176.5","176.5","176.5"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1319","202309","CALL","160","1","176.7","176.7","176.7","176.7"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1320","202309","CALL","160","1","176.7","176.7","176.7","176.7"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1323","202309","CALL","160","1","176.7","176.7","176.7","176.7"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1327","202309","CALL","160","1","176.7","176.7","176.7","176.7"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1330","202309","CALL","160","1","176.5","176.5","176.5","176.5"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1335","202309","CALL","160","1","176.5","176.5","176.5","176.5"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1336","202309","CALL","160","1","176.4","176.4","176.4","176.4"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1339","202309","CALL","160","1","176.3","176.3","176.3","176.3"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1343","202309","CALL","160","1","176.25","176.25","176.25","176.25"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1400","202309","CALL","160","1","176.05","176.05","176.05","176.05"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1404","202309","CALL","160","1","175.85","175.85","175.85","175.85"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1437","202309","CALL","160","1","175.5","175.5","175.5","175.5"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1443","202309","CALL","160","1","175.55","175.55","175.55","175.55"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1445","202309","CALL","160","1","175.5","175.5","175.5","175.5"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1448","202309","CALL","160","1","175.65","175.65","175.65","175.65"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1453","202309","CALL","160","1","175.75","175.75","175.75","175.75"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1456","202309","CALL","160","1","175.75","175.75","175.75","175.75"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1502","202309","CALL","160","1","175.8","175.8","175.8","175.8"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1516","202309","CALL","160","1","175.85","175.85","175.85","175.85"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1523","202309","CALL","160","1","175.95","175.95","175.95","175.95"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1524","202309","CALL","160","1","175.9","175.9","175.9","175.9"
"20230907","KR4201T91603","코스피200 C 202309 160.0","1534","202309","CALL","160","1","176.15","176.15","176.15","176.15"
"20230907","KR4201T93104","코스피200 C 202309 310.0","1452","202309","CALL","310","1","25.7","25.7","25.7","25.7"
"20230907","KR4201T93120","코스피200 C 202309 312.5","1327","202309","CALL","312.5","1","24.2","24.2","24.2","24.2"
"20230907","KR4201T93120","코스피200 C 202309 312.5","1523","202309","CALL","312.5","1","23.6","23.6","23.6","23.6"
"20230907","KR4201T93120","코스피200 C 202309 312.5","1525","202309","CALL","312.5","1","23.45","23.45","23.45","23.45"
"20230907","KR4201T93153","코스피200 C 202309 315.0","1330","202309","CALL","315","1","21.6","21.6","21.6","21.6"
"20230907","KR4201T93153","코스피200 C 202309 315.0","1456","202309","CALL","315","1","20.75","20.75","20.75","20.75"
"20230907","KR4201T93153","코스피200 C 202309 315.0","1506","202309","CALL","315","1","21.05","21.05","21.05","21.05"
"20230907","KR4201T93153","코스피200 C 202309 315.0","1508","202309","CALL","315","1","20.95","20.95","20.95","20.95"
"20230907","KR4201T93179","코스피200 C 202309 317.5","0952","202309","CALL","317.5","1","18.7","18.7","18.7","18.7"
"20230907","KR4201T93179","코스피200 C 202309 317.5","1248","202309","CALL","317.5","1","19","19","19","19"
"20230907","KR4201T93179","코스피200 C 202309 317.5","1451","202309","CALL","317.5","1","18.5","18.5","18.5","18.5"
"20230907","KR4201T93179","코스피200 C 202309 317.5","1517","202309","CALL","317.5","1","18.4","18.4","18.4","18.4"
"20230907","KR4201T93203","코스피200 C 202309 320.0","1203","202309","CALL","320","1","15.65","15.65","15.65","15.65"
"20230907","KR4201T93203","코스피200 C 202309 320.0","1205","202309","CALL","320","1","15.6","15.6","15.6","15.6"
"20230907","KR4201T93203","코스피200 C 202309 320.0","1249","202309","CALL","320","1","16.5","16.5","16.5","16.5"
"20230907","KR4201T93203","코스피200 C 202309 320.0","1400","202309","CALL","320","1","16.25","16.25","16.25","16.25"
"20230907","KR4201T93203","코스피200 C 202309 320.0","1414","202309","CALL","320","1","15.95","15.95","15.95","15.95"
"20230907","KR4201T93203","코스피200 C 202309 320.0","1450","202309","CALL","320","1","15.9","15.9","15.9","15.9"
"20230907","KR4201T93203","코스피200 C 202309 320.0","1452","202309","CALL","320","1","16","16","16","16"
"20230907","KR4201T93229","코스피200 C 202309 322.5","1021","202309","CALL","322.5","1","13.7","13.7","13.7","13.7"
"20230907","KR4201T93229","코스피200 C 202309 322.5","1047","202309","CALL","322.5","1","13","13","13","13"
"20230907","KR4201T93229","코스피200 C 202309 322.5","1048","202309","CALL","322.5","1","12.95","12.95","12.95","12.95"
"20230907","KR4201T93229","코스피200 C 202309 322.5","1051","202309","CALL","322.5","1","13.05","13.05","13.05","13.05"
"20230907","KR4201T93229","코스피200 C 202309 322.5","1100","202309","CALL","322.5","1","13.05","13.05","13.05","13.05"
"20230907","KR4201T93229","코스피200 C 202309 322.5","1102","202309","CALL","322.5","1","13.15","13.15","13.15","13.15"
"20230907","KR4201T93229","코스피200 C 202309 322.5","1116","202309","CALL","322.5","1","13.25","13.25","13.25","13.25"
"20230907","KR4201T93229","코스피200 C 202309 322.5","1118","202309","CALL","322.5","1","13.2","13.2","13.2","13.2"
"20230907","KR4201T93229","코스피200 C 202309 322.5","1216","202309","CALL","322.5","1","13.55","13.55","13.55","13.55"
"20230907","KR4201T93229","코스피200 C 202309 322.5","1448","202309","CALL","322.5","1","13.35","13.35","13.35","13.35"
"20230907","KR4201T93229","코스피200 C 202309 322.5","1510","202309","CALL","322.5","1","13.7","13.7","13.7","13.7"
"20230907","KR4201T93229","코스피200 C 202309 322.5","1518","202309","CALL","322.5","1","13.5","13.5","13.5","13.5"
"20230907","KR4201T93229","코스피200 C 202309 322.5","1529","202309","CALL","322.5","1","13.75","13.75","13.75","13.75"
"20230907","KR4201T93252","코스피200 C 202309 325.0","0731","202309","CALL","325","1",,,,
"20230907","KR4201T93252","코스피200 C 202309 325.0","0845","202309","CALL","325","1","11.6","11.6","11.6","11.6"
"20230907","KR4201T93252","코스피200 C 202309 325.0","0847","202309","CALL","325","1","11.3","11.3","11.3","11.3"
"20230907","KR4201T93252","코스피200 C 202309 325.0","0849","202309","CALL","325","1","11.6","11.75","11.6","11.75"
"20230907","KR4201T93252","코스피200 C 202309 325.0","0900","202309","CALL","325","1","12.1","12.1","12.1","12.1"
"20230907","KR4201T93252","코스피200 C 202309 325.0","0931","202309","CALL","325","1","11.65","11.65","11.65","11.65"
"20230907","KR4201T93252","코스피200 C 202309 325.0","0951","202309","CALL","325","1","11.4","11.4","11.4","11.4"
"20230907","KR4201T93252","코스피200 C 202309 325.0","0953","202309","CALL","325","1","11.45","11.45","11.45","11.45"
"20230907","KR4201T93252","코스피200 C 202309 325.0","0954","202309","CALL","325","1","11.35","11.35","11.35","11.35"
"20230907","KR4201T93252","코스피200 C 202309 325.0","0955","202309","CALL","325","1","11.25","11.25","11.25","11.25"
"20230907","KR4201T93252","코스피200 C 202309 325.0","0956","202309","CALL","325","1","11.4","11.45","11.4","11.45"
"20230907","KR4201T93252","코스피200 C 202309 325.0","1002","202309","CALL","325","1","11.5","11.5","11.5","11.5"
"20230907","KR4201T93252","코스피200 C 202309 325.0","1003","202309","CALL","325","1","11.55","11.65","11.55","11.65"
"20230907","KR4201T93252","코스피200 C 202309 325.0","1004","202309","CALL","325","1","11.75","11.75","11.75","11.75"
"20230907","KR4201T93252","코스피200 C 202309 325.0","1016","202309","CALL","325","1","11.2","11.2","11.2","11.2"
"20230907","KR4201T93252","코스피200 C 202309 325.0","1030","202309","CALL","325","1","10.85","10.85","10.8","10.8"
