거래일자,종목코드,종목명,시각,만기월,풋콜구분,행사가,결제월번호,시가,고가,저가,종가
"20231011","KR4201TA2054","코스피200 C 202310 205.0","0943","202310","CALL","205","1","120.85","120.85","120.85","120.85"
"20231011","KR4201TA2054","코스피200 C 202310 205.0","1517","202310","CALL","205","1","119.85","119.85","119.85","119.85"
"20231011","KR4201TA3052","코스피200 C 202310 305.0","1128","202310","CALL","305","1","21.15","21.15","21.15","21.15"
"20231011","KR4201TA3052","코스피200 C 202310 305.0","1512","202310","CALL","305","1","20.05","20.05","20.05","20.05"
"20231011","KR4201TA3078","코스피200 C 202310 307.5","0901","202310","CALL","307.5","1","17.2","17.2","17.2","17.2"
"20231011","KR4201TA3078","코스피200 C 202310 307.5","0919","202310","CALL","307.5","1","17.35","17.35","17.35","17.35"
"20231011","KR4201TA3078","코스피200 C 202310 307.5","0924","202310","CALL","307.5","1","16.85","16.85","16.85","16.85"
"20231011","KR4201TA3078","코스피200 C 202310 307.5","0926","202310","CALL","307.5","1","17.05","17.05","17.05","17.05"
"20231011","KR4201TA3078","코스피200 C 202310 307.5","0928","202310","CALL","307.5","1","17.7","17.7","17.7","17.7"
"20231011","KR4201TA3078","코스피200 C 202310 307.5","1508","202310","CALL","307.5","1","17.5","17.5","17.5","17.5"
"20231011","KR4201TA3102","코스피200 C 202310 310.0","0735","202310","CALL","310","1",,,,
"20231011","KR4201TA3102","코스피200 C 202310 310.0","0845","202310","CALL","310","1","13.25","13.25","13.25","13.25"
"20231011","KR4201TA3102","코스피200 C 202310 310.0","0846","202310","CALL","310","1","13.35","13.35","13.35","13.35"
"20231011","KR4201TA3102","코스피200 C 202310 310.0","0854","202310","CALL","310","1","13.85","14.15","13.85","14.15"
"20231011","KR4201TA3102","코스피200 C 202310 310.0","0856","202310","CALL","310","1","14.15","14.15","14.15","14.15"
"20231011","KR4201TA3102","코스피200 C 202310 310.0","0857","202310","CALL","310","1","14.25","14.55","14.25","14.55"
"20231011","KR4201TA3102","코스피200 C 202310 310.0","0858","202310","CALL","310","1","14.65","14.65","14.65","14.65"
"20231011","KR4201TA3102","코스피200 C 202310 310.0","0900","202310","CALL","310","1","14.55","14.55","14.55","14.55"
"20231011","KR4201TA3102","코스피200 C 202310 310.0","0901","202310","CALL","310","1","14.75","14.85","14.55","14.55"
"20231011","KR4201TA3102","코스피200 C 202310 310.0","0903","202310","CALL","310","1","14.8","14.8","14.8","14.8"
"20231011","KR4201TA3102","코스피200 C 202310 310.0","0904","202310","CALL","310","1","14.95","15.15","14.95","15.15"
"20231011","KR4201TA3102","코스피200 C 202310 310.0","0905","202310","CALL","310","1","15.25","15.35","15.25","15.35"
"20231011","KR4201TA3102","코스피200 C 202310 310.0","0906","202310","CALL","310","1","15.45","15.65","15.45","15.65"
"20231011","KR4201TA3102","코스피200 C 202310 310.0","0907","202310","CALL","310","1","15.75","15.75","15.75","15.75"
"20231011","KR4201TA3102","코스피200 C 202310 310.0","0913","202310","CALL","310","1","15.45","15.45","15.45","15.45"
"20231011","KR4201TA3102","코스피200 C 202310 310.0","0918","202310","CALL","310","1","15.05","15.05","15.05","15.05"
"20231011","KR4201TA3102","코스피200 C 202310 310.0","0928","202310","CALL","310","1","15.05","15.2","15.05","15.2"
"20231011","KR4201TA3102","코스피200 C 202310 310.0","0930","202310","CALL","310","1","15.25","15.25","15.25","15.25"
"20231011","KR4201TA3102","코스피200 C 202310 310.0","0931","202310","CALL","310","1","15.4","15.4","15.4","15.4"
"20231011","KR4201TA3102","코스피200 C 202310 310.0","0932","202310","CALL","310","1","15.5","15.55","15.5","15.55"
"20231011","KR4201TA3102","코스피200 C 202310 310.0","0933","202310","CALL","310","1","15.6","15.65","15.6","15.65"
"20231011","KR4201TA3102","코스피200 C 202310 310.0","0936","202310","CALL","310","1","15.65","15.65","15.45","15.45"
