현재가,거래량,체결시간,시가,고가,저가,전일종가
10.70,1,20231027144500,10.70,10.70,10.70,-0.30
+10.85,1,20231027143000,+10.85,+10.85,+10.85,
+10.85,3,20231027141500,+10.80,+10.85,+10.80,
+10.75,14,20231027140000,+10.95,+10.95,10.70,
+11.00,1,20231027133000,+11.00,+11.00,+11.00,
10.70,1,20231027130000,10.70,10.70,10.70,
+12.00,1,20231027113000,+12.00,+12.00,+12.00,
+12.00,1,20231027111500,+12.00,+12.00,+12.00,
+11.40,1,20231027104500,+11.40,+11.40,+11.40,
-10.55,1,20231027093000,-10.55,-10.55,-10.55,
11.25,2,20231026151500,+11.30,+11.30,11.25,
+11.45,4,20231026150000,+11.35,+11.45,+11.35,
+11.75,2,20231026144500,+11.75,+11.75,+11.75,
+11.50,7,20231026143000,-11.15,+11.50,-11.15,
-11.15,2,20231026141500,+11.30,+11.30,-11.15,
+11.60,2,20231026140000,+11.50,+11.60,+11.50,
+11.50,13,20231026134500,+11.45,+11.55,+11.45,
+11.40,2,20231026133000,+11.45,+11.45,+11.40,
+11.40,1,20231026131500,+11.40,+11.40,+11.40,
+11.85,7,20231026123000,+11.75,+11.85,+11.70,
+11.75,5,20231026121500,+11.80,+11.80,+11.75,
+11.85,12,20231026113000,+11.80,+11.85,+11.80,
+11.90,2,20231026111500,+12.00,+12.00,+11.90,
+12.35,1,20231026110000,+12.35,+12.35,+12.35,
+12.55,2,20231026104500,+13.15,+13.15,+12.55,
+13.05,2,20231026103000,+12.75,+13.05,+12.75,
+13.00,1,20231026094500,+13.00,+13.00,+13.00,
+13.00,1,20231026093000,+13.00,+13.00,+13.00,
+13.60,4,20231026090000,+13.10,+13.60,+13.10,
+13.00,4,20231026084500,+13.35,+13.35,+13.00,
17.90,1,20231024150000,17.90,17.90,17.90,
-17.70,1,20231024144500,-17.70,-17.70,-17.70,
-17.40,16,20231024141500,-17.55,-17.55,-17.40,
-17.50,2,20231024140000,-17.15,-17.50,-17.15,
-15.70,1,20231024131500,-15.70,-15.70,-15.70,
-15.20,1,20231024130000,-15.20,-15.20,-15.20,
-15.55,2,20231024123000,-15.30,-15.55,-15.30,
-13.60,16,20231024104500,-13.60,-13.60,-13.60,
-13.60,4,20231024103000,-13.60,-13.60,-13.60,
16.25,1,20231023140000,16.25,16.25,16.25,
+17.70,2,20231023101500,+17.70,+17.70,+17.70,
+17.50,1,20231023084500,+17.50,+17.50,+17.50,
17.90,3,20231020151500,+18.10,+18.10,17.90,
+18.20,1,20231020150000,+18.20,+18.20,+18.20,
+18.80,2,20231020124500,+18.80,+18.80,+18.80,
-17.85,1,20231020104500,-17.85,-17.85,-17.85,
-17.65,1,20231020101500,-17.65,-17.65,-17.65,
-17.50,1,20231020100000,-17.50,-17.50,-17.50,
-17.50,3,20231020094500,-17.40,-17.50,-17.40,
+18.15,1,20231020091500,+18.15,+18.15,+18.15,
21.70,1,20231019150000,21.70,21.70,21.70,
+21.80,1,20231019134500,+21.80,+21.80,+21.80,
25.50,1,20231017140000,25.50,25.50,25.50,
24.75,1,20231011144500,24.75,24.75,24.75,
24.75,1,20231011143000,24.75,24.75,24.75,
+25.00,1,20231011113000,+25.00,+25.00,+25.00,
-24.60,1,20231011094500,-24.60,-24.60,-24.60,
-24.00,2,20231011090000,-23.50,-24.00,-23.50,
20.00,1,20231010140000,20.00,20.00,20.00,
19.50,1,20231005141500,19.50,19.50,19.50,
+20.25,1,20231005104500,+20.25,+20.25,+20.25,
+20.00,1,20231005101500,+20.00,+20.00,+20.00,
19.60,1,20231004133000,19.60,19.60,19.60,
-19.25,1,20231004131500,-19.25,-19.25,-19.25,
25.10,1,20230927133000,25.10,25.10,25.10,
25.10,1,20230927100000,25.10,25.10,25.10,
25.75,1,20230926134500,25.75,25.75,25.75,
+26.60,1,20230926093000,+26.60,+26.60,+26.60,
29.50,1,20230925123000,29.50,29.50,29.50,
-29.00,1,20230925120000,-29.00,-29.00,-29.00,
-28.50,3,20230925113000,-28.50,-28.75,-28.50,
-28.25,6,20230925111500,-28.25,-28.35,-28.00,
37.40,1,20230919111500,37.40,37.40,37.40,
38.40,2,20230915084500,38.40,38.40,38.40,
37.25,1,20230914131500,37.25,37.25,37.25,
-36.95,4,20230914123000,-36.95,-36.95,-36.95,
33.80,30,20230907151500,33.80,33.80,33.80,
29.30,1,20230825094500,29.30,29.30,29.30,
37.00,1,20230411130000,37.00,37.00,37.00,
26.00,1,20230323114500,26.00,26.00,26.00,
23.35,1,20230313104500,23.35,23.35,23.35,
-22.85,1,20230313103000,-22.85,-22.85,-22.85,
-23.15,2,20230313101500,-23.15,-23.15,-23.15,
