현재가,거래량,체결시간,시가,고가,저가,전일종가
2.89,1,20231027154500,2.89,2.89,2.89,
+2.95,3,20231027153000,+2.97,+2.97,+2.95,
+2.95,24,20231027151500,+2.96,+2.99,+2.95,
+2.96,33,20231027150000,+2.94,+3.00,+2.93,
+2.93,39,20231027144500,-2.88,+2.99,-2.88,
+2.91,41,20231027143000,+2.91,+2.97,2.89,
-2.88,2,20231027141500,+2.97,+2.97,-2.88,
+2.94,32,20231027140000,+3.03,+3.03,+2.92,
+3.04,19,20231027134500,+3.00,+3.04,+3.00,
+3.09,8,20231027133000,-2.85,+3.09,-2.85,
-2.84,9,20231027131500,-2.82,-2.87,-2.81,
+2.95,4,20231027124500,+2.96,+2.96,+2.95,
+2.99,5,20231027123000,+2.99,+3.03,+2.99,
+3.16,3,20231027121500,+3.23,+3.23,+3.16,
+3.30,1,20231027120000,+3.30,+3.30,+3.30,
+3.38,5,20231027114500,+3.41,+3.41,+3.38,
+3.48,12,20231027113000,+3.50,+3.52,+3.48,
+3.40,1,20231027111500,+3.40,+3.40,+3.40,
+3.35,8,20231027110000,+3.26,+3.40,+3.26,
+3.23,9,20231027104500,+3.25,+3.38,+3.23,
+3.26,15,20231027103000,+3.10,+3.26,+3.10,
+3.20,33,20231027101500,+3.09,+3.25,+3.09,
+3.06,36,20231027100000,+2.96,+3.06,+2.92,
2.89,110,20231027094500,+2.96,+3.02,2.89,
-2.86,31,20231027093000,+3.15,+3.17,-2.80,
+3.03,107,20231027091500,+3.39,+3.41,+3.03,
+3.22,23,20231027090000,+3.39,+3.46,+3.22,
+3.35,17,20231027084500,+3.22,+3.50,+3.22,
3.22,10,20231026154500,3.22,3.22,3.22,
+3.29,6,20231026153000,+3.30,+3.30,+3.29,
+3.30,5,20231026151500,+3.35,+3.35,+3.28,
+3.41,25,20231026150000,+3.47,+3.47,+3.34,
+3.50,38,20231026144500,+3.33,+3.50,+3.33,
+3.36,21,20231026143000,+3.29,+3.38,+3.24,
+3.27,6,20231026141500,+3.24,+3.27,3.22,
+3.29,30,20231026140000,+3.36,+3.41,+3.29,
+3.31,12,20231026133000,+3.36,+3.40,+3.31,
+3.33,14,20231026131500,+3.39,+3.39,+3.32,
