현재가,거래량,체결시간,시가,고가,저가,전일종가
3.70,21,20231027153000,+3.71,+3.71,3.70,
-3.68,43,20231027151500,+3.72,+3.73,-3.68,
-3.69,12,20231027150000,-3.65,-3.69,-3.64,
-3.61,46,20231027144500,-3.64,-3.64,-3.61,
-3.65,20,20231027143000,-3.65,-3.66,-3.63,
-3.65,2,20231027141500,3.70,3.70,-3.65,
-3.65,11,20231027140000,+3.78,+3.78,-3.65,
+3.85,4,20231027133000,-3.60,+3.85,-3.60,
-3.60,66,20231027131500,-3.56,-3.60,-3.53,
-3.63,6,20231027130000,-3.69,-3.69,-3.63,
-3.68,6,20231027124500,+3.74,+3.74,-3.68,
+3.75,11,20231027123000,+3.89,+3.90,+3.75,
+3.95,46,20231027121500,+4.04,+4.04,+3.95,
+4.10,3,20231027120000,+4.16,+4.16,+4.10,
+4.16,46,20231027114500,+4.27,+4.27,+4.16,
+4.33,8,20231027113000,+4.33,+4.33,+4.25,
+4.25,6,20231027111500,+4.20,+4.27,+4.20,
+4.15,76,20231027110000,+4.06,+4.23,+4.01,
+4.13,12,20231027104500,+4.06,+4.16,+4.04,
+4.03,16,20231027103000,+3.92,+4.03,+3.88,
+3.97,1,20231027101500,+3.97,+3.97,+3.97,
+3.82,33,20231027100000,-3.61,+3.82,-3.61,
-3.57,88,20231027094500,+3.72,+3.84,-3.57,
-3.63,34,20231027093000,+3.80,+3.98,-3.53,
+3.84,13,20231027091500,+4.20,+4.20,+3.84,
+4.12,97,20231027090000,+4.32,+4.32,+4.00,
+4.31,31,20231027084500,+4.37,+4.37,+4.07,
4.07,45,20231026153000,-4.01,+4.10,-4.01,
+4.09,21,20231026151500,+4.13,+4.13,-4.03,
+4.13,107,20231026150000,+4.15,+4.21,+4.10,
+4.30,46,20231026144500,+4.12,+4.33,+4.12,
+4.12,12,20231026143000,+4.16,+4.17,+4.09,
-4.04,33,20231026141500,-4.00,-4.04,-4.00,
-4.05,21,20231026140000,+4.15,+4.15,-4.05,
+4.12,4,20231026134500,+4.10,+4.12,+4.10,
+4.15,21,20231026133000,+4.16,+4.19,+4.10,
4.07,63,20231026131500,+4.16,+4.20,4.07,
+4.23,12,20231026130000,+4.28,+4.28,+4.20,
+4.22,4,20231026124500,+4.22,+4.22,+4.22,
+4.28,32,20231026123000,+4.23,+4.34,+4.23,
