현재가,거래량,체결시간,시가,고가,저가,전일종가
5.51,1,20231027154500,5.51,5.51,5.51,
+5.56,2,20231027153000,+5.57,+5.57,+5.56,
+5.61,10,20231027151500,+5.62,+5.65,+5.61,
+5.65,13,20231027150000,+5.61,+5.65,+5.61,
+5.61,19,20231027144500,-5.47,+5.61,-5.47,
+5.57,12,20231027143000,-5.50,+5.61,-5.50,
-5.46,1,20231027141500,-5.46,-5.46,-5.46,
-5.48,4,20231027140000,+5.62,+5.62,-5.48,
+5.70,4,20231027133000,5.51,+5.70,5.51,
5.51,25,20231027131500,-5.42,5.51,-5.42,
+5.66,6,20231027123000,+5.82,+5.82,+5.66,
+5.84,4,20231027121500,+5.95,+5.95,+5.84,
+6.21,4,20231027120000,+6.20,+6.21,+6.20,
+6.20,6,20231027114500,+6.20,+6.20,+6.20,
+6.40,2,20231027111500,+6.34,+6.40,+6.34,
+6.29,14,20231027110000,+6.01,+6.29,+6.01,
+6.15,3,20231027104500,+6.17,+6.17,+6.09,
+6.00,38,20231027103000,+5.79,+6.00,+5.78,
+5.96,25,20231027101500,+5.76,+5.96,+5.76,
+5.57,12,20231027100000,+5.57,+5.57,+5.57,
+5.58,1,20231027094500,+5.58,+5.58,+5.58,
+5.65,1,20231027093000,+5.65,+5.65,+5.65,
+5.88,3,20231027091500,+6.17,+6.17,+5.88,
+6.08,14,20231027090000,+6.19,+6.19,+6.08,
+6.11,15,20231027084500,+6.20,+6.20,+6.07,
6.00,2,20231026151500,6.00,6.00,6.00,
+6.15,3,20231026150000,+6.06,+6.15,+6.06,
+6.26,4,20231026144500,+6.05,+6.30,+6.05,
+6.05,3,20231026143000,-5.97,+6.05,-5.97,
-5.97,7,20231026141500,6.00,6.00,-5.95,
6.00,4,20231026140000,+6.19,+6.19,6.00,
+6.08,18,20231026134500,+6.04,+6.08,+6.04,
+6.04,1,20231026131500,+6.04,+6.04,+6.04,
+6.20,7,20231026130000,+6.18,+6.20,+6.15,
+6.30,1,20231026123000,+6.30,+6.30,+6.30,
+6.14,1,20231026121500,+6.14,+6.14,+6.14,
+6.33,4,20231026114500,+6.45,+6.45,+6.33,
+6.45,3,20231026113000,+6.34,+6.45,+6.34,
+6.39,9,20231026111500,+6.50,+6.50,+6.39,
+6.61,4,20231026110000,+6.61,+6.61,+6.61,
+6.70,35,20231026104500,+7.20,+7.20,+6.70,
+7.09,11,20231026103000,+6.86,+7.20,+6.86,
+6.91,1,20231026101500,+6.91,+6.91,+6.91,
+6.80,6,20231026100000,+6.81,+6.87,+6.76,
+6.86,11,20231026094500,+7.11,+7.11,+6.83,
+7.18,14,20231026091500,+7.40,+7.45,+7.18,
+7.51,7,20231026090000,+7.10,+7.51,+7.10,
+7.30,13,20231026084500,+7.50,+7.50,+7.20,
9.90,2,20231025150000,9.90,9.90,9.90,
+9.94,6,20231025134500,9.90,+9.94,9.90,
9.90,1,20231025130000,9.90,9.90,9.90,
+10.00,3,20231025123000,+10.00,+10.05,+10.00,
+10.05,1,20231025121500,+10.05,+10.05,+10.05,
+10.45,2,20231025113000,+10.45,+10.45,+10.45,
+10.50,1,20231025104500,+10.50,+10.50,+10.50,
+10.00,2,20231025101500,9.90,+10.00,9.90,
+10.80,3,20231025090000,+11.15,+11.15,+10.80,
10.80,7,20231024150000,+10.90,+10.90,10.80,
-10.70,1,20231024143000,-10.70,-10.70,-10.70,
-10.20,1,20231024140000,-10.20,-10.20,-10.20,
-9.85,2,20231024134500,-9.70,-9.85,-9.70,
-9.18,7,20231024131500,-9.03,-9.24,-9.03,
-9.00,1,20231024124500,-9.00,-9.00,-9.00,
-8.95,2,20231024123000,-8.82,-8.95,-8.82,
-9.50,3,20231024111500,-9.25,-9.50,-9.25,
-8.26,7,20231024110000,-7.94,-8.26,-7.94,
-7.63,3,20231024104500,-7.67,-7.67,-7.63,
-7.62,34,20231024103000,-7.65,-7.74,-7.51,
-8.02,28,20231024101500,-8.38,-8.38,-8.00,
-9.30,7,20231024093000,-9.70,-9.70,-9.30,
-10.30,1,20231024084500,-10.30,-10.30,-10.30,
9.79,5,20231023151500,9.79,9.79,9.79,
-9.70,1,20231023150000,-9.70,-9.70,-9.70,
-9.66,2,20231023141500,-9.66,-9.66,-9.66,
-9.54,16,20231023140000,-9.64,-9.73,-9.54,
-9.52,1,20231023134500,-9.52,-9.52,-9.52,
+9.82,3,20231023124500,+9.94,+9.94,+9.82,
+9.84,1,20231023121500,+9.84,+9.84,+9.84,
+9.80,14,20231023113000,+9.87,+9.87,+9.80,
+10.15,2,20231023111500,+10.10,+10.15,+10.10,
+10.75,3,20231023101500,+10.60,+10.75,+10.60,
+10.60,3,20231023093000,+10.50,+10.60,+10.50,
+10.50,1,20231023090000,+10.50,+10.50,+10.50,
+10.45,5,20231023084500,+10.20,+10.45,+10.20,
11.05,4,20231020151500,11.05,11.05,11.05,
+11.40,2,20231020144500,+11.40,+11.40,+11.40,
+12.05,2,20231020143000,+12.05,+12.05,+12.05,
+11.60,2,20231020123000,+11.60,+11.60,+11.60,
-10.70,4,20231020100000,-11.00,-11.00,-10.70,
-10.75,11,20231020094500,-10.80,-10.80,-10.60,
-11.00,2,20231020093000,-11.00,-11.00,-11.00,
14.25,1,20231019131500,14.25,14.25,14.25,
-13.90,1,20231019121500,-13.90,-13.90,-13.90,
-14.20,2,20231019120000,14.25,14.25,-14.20,
+15.25,1,20231019101500,+15.25,+15.25,+15.25,
17.50,1,20231018104500,17.50,17.50,17.50,
17.50,5,20231018103000,-17.25,17.50,-17.25,
13.50,1,20231016123000,13.50,13.50,13.50,
16.70,1,20231013114500,16.70,16.70,16.70,
12.40,1,20231004141500,12.40,12.40,12.40,
-12.35,1,20231004123000,-12.35,-12.35,-12.35,
+12.70,1,20231004094500,+12.70,+12.70,+12.70,
+12.80,1,20231004093000,+12.80,+12.80,+12.80,
17.55,1,20230926114500,17.55,17.55,17.55,
20.85,1,20230925124500,20.85,20.85,20.85,
21.05,1,20230922141500,21.05,21.05,21.05,
-20.90,1,20230922113000,-20.90,-20.90,-20.90,
22.05,2,20230921150000,22.05,22.05,22.05,
+22.35,2,20230921134500,+22.35,+22.35,+22.35,
+22.60,2,20230921121500,+22.60,+22.60,+22.60,
+23.35,2,20230921110000,+23.35,+23.35,+23.35,
+23.50,2,20230921104500,+23.50,+23.50,+23.50,
+24.30,3,20230921093000,+24.95,+24.95,+24.30,
+25.20,1,20230921084500,+25.20,+25.20,+25.20,
26.90,2,20230919141500,26.90,26.90,26.90,
+27.75,2,20230919124500,+27.75,+27.75,+27.75,
29.20,2,20230915084500,29.20,29.20,29.20,
27.95,1,20230914131500,27.95,27.95,27.95,
-27.90,4,20230914123000,-27.90,-27.90,-27.90,
24.05,1,20230913111500,24.05,24.05,24.05,
25.10,1,20230912144500,25.10,25.10,25.10,
23.55,1,20230908133000,23.55,23.55,23.55,
+24.00,1,20230908120000,+24.00,+24.00,+24.00,
25.65,1,20230907091500,25.65,25.65,25.65,
26.75,1,20230906131500,26.75,26.75,26.75,
25.70,1,20230901091500,25.70,25.70,25.70,
23.75,1,20230824090000,23.75,23.75,23.75,
21.40,1,20230818100000,21.40,21.40,21.40,
-19.65,1,20230818084500,-19.65,-19.65,-19.65,
21.75,1,20230817121500,21.75,21.75,21.75,
-20.40,1,20230817100000,-20.40,-20.40,-20.40,
23.55,1,20230816131500,23.55,23.55,23.55,
34.25,1,20230802151500,34.25,34.25,34.25,
+37.35,1,20230802110000,+37.35,+37.35,+37.35,
+37.85,1,20230802104500,+37.85,+37.85,+37.85,
32.75,1,20230728130000,32.75,32.75,32.75,
33.00,1,20230726110000,33.00,33.00,33.00,
31.90,1,20230721110000,31.90,31.90,31.90,
-29.50,1,20230721091500,-29.50,-29.50,-29.50,
34.40,1,20230718130000,34.40,34.40,34.40,
30.90,1,20230705151500,30.90,30.90,30.90,
32.95,1,20230626133000,32.95,32.95,32.95,
31.70,1,20230623150000,31.70,31.70,31.70,
37.55,1,20230607114500,37.55,37.55,37.55,
32.65,1,20230601134500,32.65,32.65,32.65,
34.50,1,20230531121500,34.50,34.50,34.50,
32.00,1,20230526090000,32.00,32.00,32.00,
32.35,1,20230525100000,32.35,32.35,32.35,
31.40,1,20230524130000,31.40,31.40,31.40,
21.95,1,20230515111500,21.95,21.95,21.95,
+22.00,1,20230515103000,+22.00,+22.00,+22.00,
-21.65,1,20230515101500,-21.65,-21.65,-21.65,
-21.35,1,20230515100000,-21.35,-21.35,-21.35,
23.50,1,20230512133000,23.50,23.50,23.50,
24.45,1,20230510143000,24.45,24.45,24.45,
27.50,1,20230508103000,27.50,27.50,27.50,
-26.95,1,20230508091500,-26.95,-26.95,-26.95,
