거래일자,종목코드,종목명,시각,만기월,풋콜구분,행사가,결제월번호,시가,고가,저가,종가
"20231030","KR4201TB2053","코스피200 C 202311 205.0","1435","202311","CALL","205","1","103.8","103.8","103.8","103.8"
"20231030","KR4201TB2079","코스피200 C 202311 207.5","1455","202311","CALL","207.5","1","101","101","101","101"
"20231030","KR4201TB2103","코스피200 C 202311 210.0","1154","202311","CALL","210","1","99.35","99.35","99.35","99.35"
"20231030","KR4201TB2103","코스피200 C 202311 210.0","1202","202311","CALL","210","1","99.25","99.25","99.25","99.25"
"20231030","KR4201TB2103","코스피200 C 202311 210.0","1207","202311","CALL","210","1","99.15","99.15","99.15","99.15"
"20231030","KR4201TB2103","코스피200 C 202311 210.0","1221","202311","CALL","210","1","99.55","99.55","99.55","99.55"
"20231030","KR4201TB2103","코스피200 C 202311 210.0","1240","202311","CALL","210","1","100.25","100.25","100.15","100.15"
"20231030","KR4201TB2103","코스피200 C 202311 210.0","1242","202311","CALL","210","1","100.05","100.05","100.05","100.05"
"20231030","KR4201TB2103","코스피200 C 202311 210.0","1246","202311","CALL","210","1","99.85","99.85","99.85","99.85"
"20231030","KR4201TB2152","코스피200 C 202311 215.0","1435","202311","CALL","215","1","93.8","93.8","93.8","93.8"
"20231030","KR4201TB2202","코스피200 C 202311 220.0","0847","202311","CALL","220","1","86.5","86.5","86.5","86.5"
"20231030","KR4201TB2251","코스피200 C 202311 225.0","0852","202311","CALL","225","1","81.55","81.55","81.55","81.55"
"20231030","KR4201TB2400","코스피200 C 202311 240.0","1435","202311","CALL","240","1","68.85","68.85","68.85","68.85"
"20231030","KR4201TB2426","코스피200 C 202311 242.5","1447","202311","CALL","242.5","1","66","66","66","66"
"20231030","KR4201TB2459","코스피200 C 202311 245.0","1135","202311","CALL","245","1","64.15","64.15","64.15","64.15"
"20231030","KR4201TB2459","코스피200 C 202311 245.0","1137","202311","CALL","245","1","64.4","64.4","64.4","64.4"
"20231030","KR4201TB2475","코스피200 C 202311 247.5","1448","202311","CALL","247.5","1","60.95","60.95","60.95","60.95"
"20231030","KR4201TB2509","코스피200 C 202311 250.0","1203","202311","CALL","250","1","59","59","59","59"
"20231030","KR4201TB2558","코스피200 C 202311 255.0","1435","202311","CALL","255","1","53.85","53.85","53.85","53.85"
"20231030","KR4201TB2657","코스피200 C 202311 265.0","1435","202311","CALL","265","1","43.9","43.9","43.9","43.9"
"20231030","KR4201TB2673","코스피200 C 202311 267.5","1435","202311","CALL","267.5","1","41.4","41.4","41.4","41.4"
"20231030","KR4201TB2723","코스피200 C 202311 272.5","1435","202311","CALL","272.5","1","36.4","36.4","36.4","36.4"
"20231030","KR4201TB2756","코스피200 C 202311 275.0","1136","202311","CALL","275","1","34.45","34.45","34.45","34.45"
"20231030","KR4201TB2756","코스피200 C 202311 275.0","1138","202311","CALL","275","1","34.55","34.55","34.55","34.55"
"20231030","KR4201TB2772","코스피200 C 202311 277.5","1435","202311","CALL","277.5","1","31.45","31.45","31.45","31.45"
"20231030","KR4201TB2822","코스피200 C 202311 282.5","1435","202311","CALL","282.5","1","26.5","26.5","26.5","26.5"
"20231030","KR4201TB2855","코스피200 C 202311 285.0","1338","202311","CALL","285","1","24.25","24.25","24.25","24.25"
"20231030","KR4201TB2871","코스피200 C 202311 287.5","0900","202311","CALL","287.5","1","19.25","19.6","19.25","19.6"
"20231030","KR4201TB2871","코스피200 C 202311 287.5","1026","202311","CALL","287.5","1","21.15","21.3","21.1","21.1"
"20231030","KR4201TB2905","코스피200 C 202311 290.0","0900","202311","CALL","290","1","16.8","16.8","16.8","16.8"
"20231030","KR4201TB2905","코스피200 C 202311 290.0","0923","202311","CALL","290","1","19.05","19.05","19.05","19.05"
"20231030","KR4201TB2905","코스피200 C 202311 290.0","0940","202311","CALL","290","1","18.3","18.3","18.3","18.3"
"20231030","KR4201TB2905","코스피200 C 202311 290.0","0948","202311","CALL","290","1","18.1","18.1","18.1","18.1"
"20231030","KR4201TB2905","코스피200 C 202311 290.0","1008","202311","CALL","290","1","19.05","19.05","19.05","19.05"
"20231030","KR4201TB2905","코스피200 C 202311 290.0","1010","202311","CALL","290","1","18.75","18.75","18.75","18.75"
