거래일자,풋콜구분,307.5,310.0,312.5,315.0,317.5,320.0,322.5,325.0,327.5,330.0,332.5,335.0,337.5,340.0,342.5,345.0,347.5,350.0,352.5
20230901,CALL,,,,,,,,3.8599999999999994,2.639999999999999,2.6399999999999997,2.2299999999999995,1.8900000000000001,1.48,1.08,0.7099999999999999,,,,
20230901,PUT,,,,,,,-0.12,-0.22,-0.38,-0.58,-0.8599999999999999,-1.2100000000000002,-1.62,-2.01,-2.4800000000000004,,,,
20230904,CALL,,,,,,,,,,0.7999999999999989,0.6500000000000004,-0.09999999999999964,0.5600000000000005,0.5899999999999999,0.48999999999999977,0.48999999999999977,0.30000000000000027,,
20230904,PUT,,,,,,,,,-0.27,-0.30000000000000004,-0.45999999999999996,-0.5999999999999996,-0.5400000000000005,-0.6600000000000001,-0.7999999999999998,-0.8200000000000003,7.3999999999999995,,
20230905,CALL,,,,,,,,,,-0.5,0.120000000000001,0.1299999999999999,-0.2600000000000007,0.03000000000000025,-0.020000000000000018,-0.17000000000000037,-0.07000000000000028,-0.030000000000000027,
20230905,PUT,,,,,,,,,,0.020000000000000018,-0.029999999999999805,0.010000000000000231,0.0,-0.05999999999999961,-0.040000000000000036,-0.14999999999999947,-0.21000000000000085,9.73,
20230906,CALL,,,,,,,,,,,-1.3699999999999992,-1.12,-1.12,-0.8100000000000005,-0.79,-0.5899999999999999,-0.43999999999999995,-0.3400000000000001,
20230906,PUT,,,,,,,,,,0.44000000000000017,0.5299999999999998,0.6600000000000001,0.9100000000000001,0.8300000000000001,1.21,1.0,8.520000000000001,11.479999999999999,
20230907,CALL,,,,,,,,,,-0.9800000000000004,-1.1099999999999994,-0.8799999999999999,-0.6699999999999999,-0.3999999999999999,-0.27,-0.25,-0.16999999999999993,,
20230907,PUT,,,,,,,,,0.29000000000000004,0.33999999999999986,0.3400000000000003,0.46999999999999975,0.6699999999999999,0.7599999999999998,1.0600000000000005,1.25,11.01,,
20230908,CALL,,,,,,,,0.049999999999998934,0.129999999999999,-0.03000000000000025,-0.20999999999999996,-0.18999999999999995,-0.17000000000000015,-0.12,-0.07,-0.010000000000000009,,,
20230908,PUT,,,,,,,,-0.03,-0.03,-0.04999999999999999,-0.05999999999999994,-0.06000000000000005,-0.03999999999999959,-0.04999999999999982,0.009999999999999787,0.5400000000000009,,,
20230911,CALL,,,,,,,,0.5999999999999996,0.6300000000000008,1.4699999999999998,1.33,1.0,0.5999999999999999,0.2899999999999999,0.1,0.020000000000000004,,,
20230911,PUT,,,,,,,,-0.009999999999999995,-0.06000000000000001,-0.16,-0.4,-0.7599999999999999,-1.15,-1.4499999999999997,-1.6499999999999995,-0.7499999999999991,,,
20230912,CALL,,,,,,,,,,-1.7800000000000002,-1.8499999999999996,-1.55,-1.02,-0.5,-0.16,-0.030000000000000002,-0.01,,
20230912,PUT,,,,,,,,,0.0,0.05000000000000002,0.21,0.5599999999999999,1.07,1.6199999999999997,1.92,1.8399999999999999,2.1500000000000004,,
20230913,CALL,,,,,,,,-0.40000000000000036,-0.620000000000001,-1.13,-1.0000000000000004,-0.8599999999999999,-0.53,-0.21999999999999997,-0.039999999999999994,-0.01,,,
20230913,PUT,,,,,,,,0.0,-0.01,-0.010000000000000002,0.04999999999999999,0.18999999999999995,0.51,0.8700000000000001,1.0099999999999998,1.1700000000000008,,,
20230914,CALL,,,,,,,,,2.42,2.7800000000000002,2.9799999999999995,2.8499999999999996,2.06,0.32,0.0,0.0,,,
20230914,PUT,,,,,,,,0.0,0.0,0.0,-0.01,-0.16999999999999998,-0.96,-2.7,-2.97,-3.170000000000001,,,
20230915,CALL,,,,,,,,,,2.5999999999999996,2.5999999999999996,2.629999999999999,2.4899999999999993,2.1500000000000004,1.9000000000000004,1.5300000000000002,1.22,0.8999999999999999,
20230915,PUT,,,,,,,,,,-0.3,-0.44000000000000006,-0.6399999999999999,-0.8999999999999999,-1.17,-1.4899999999999998,-1.8100000000000005,-2.1899999999999995,-2.0199999999999996,
20230918,CALL,,,,,,,,,,,-2.0699999999999985,-2.29,-1.5,-1.3500000000000005,-1.1300000000000003,-0.8900000000000001,-0.6799999999999999,-0.49,-0.3400000000000001
20230918,PUT,,,,,,,,,,,0.31000000000000005,0.44000000000000017,0.6099999999999999,0.8099999999999996,1.0299999999999994,1.2400000000000002,1.4700000000000006,1.8200000000000003,2.0500000000000007
20230919,CALL,,,,,,,,,,-2.1099999999999994,-1.9299999999999988,-1.6399999999999997,-1.29,-1.1599999999999997,-0.8899999999999997,-0.69,-0.4899999999999999,-0.32999999999999996,
20230919,PUT,,,,,,,,,,0.35,0.5,0.6899999999999997,0.8999999999999999,1.1199999999999997,1.3399999999999999,1.5999999999999996,1.67,1.950000000000001,
20230920,CALL,,,,,,,,,0.1999999999999993,-0.009999999999999787,0.07000000000000028,0.03000000000000025,0.040000000000000036,0.020000000000000018,0.010000000000000231,0.0,0.0,,
20230920,PUT,,,,,,,,,-0.029999999999999916,-0.030000000000000027,-0.040000000000000036,-0.04999999999999982,-0.06999999999999984,-0.08999999999999986,-0.11000000000000032,-0.019999999999999574,-0.25,,
20230921,CALL,,,,,,,,,-2.6099999999999994,-2.669999999999999,-2.3099999999999996,-1.8699999999999997,-1.4700000000000002,-1.07,-0.74,-0.47,-0.28,,
