현재가,거래량,체결시간,시가,고가,저가,전일종가
0.01,2,20231102120000,0.01,0.01,0.01,
0.01,1,20231102113000,0.01,0.01,0.01,
0.01,1,20231102110000,0.01,0.01,0.01,
0.01,41,20231102101500,0.01,0.01,0.01,
0.01,1,20231102100000,0.01,0.01,0.01,
0.01,2,20231102091500,0.01,0.01,0.01,
0.01,11,20231102090000,0.01,0.01,0.01,
0.01,8,20231101090000,0.01,0.01,0.01,
0.01,10,20231031131500,0.01,0.01,0.01,
0.01,2,20231031123000,0.01,0.01,0.01,
0.01,10,20231031121500,0.01,0.01,0.01,
0.01,1,20231031114500,0.01,0.01,0.01,
0.01,1,20231031113000,0.01,0.01,0.01,
0.01,2,20231031093000,0.01,0.01,0.01,
0.01,2,20231031091500,0.01,0.01,0.01,
0.01,2,20231031084500,0.01,0.01,0.01,
0.01,1,20231030153000,0.01,0.01,0.01,
0.01,2,20231030151500,0.01,0.01,0.01,
0.01,20,20231030144500,0.01,0.01,0.01,
0.01,47,20231030140000,0.01,0.01,0.01,
0.01,18,20231030124500,0.01,0.01,0.01,
0.01,1,20231030123000,0.01,0.01,0.01,
0.01,3,20231030121500,0.01,0.01,0.01,
0.01,42,20231030114500,0.01,0.01,0.01,
0.01,10,20231030113000,0.01,0.01,0.01,
0.01,2,20231030111500,0.01,0.01,0.01,
0.01,3,20231030110000,0.01,0.01,0.01,
0.01,6,20231030103000,0.01,0.01,0.01,
0.01,1,20231030101500,0.01,0.01,0.01,
0.01,21,20231030094500,0.01,0.01,0.01,
0.01,20,20231030093000,0.01,0.01,0.01,
0.01,2,20231030091500,0.01,0.01,0.01,
0.01,11,20231030090000,0.01,0.01,0.01,
0.01,7,20231030084500,0.01,0.01,0.01,
0.01,2,20231027154500,0.01,0.01,0.01,
0.01,142,20231027151500,0.01,0.01,0.01,
0.01,209,20231027150000,0.01,0.01,0.01,
0.01,100,20231027144500,0.01,0.01,0.01,
0.01,5,20231027143000,0.01,0.01,0.01,
0.01,4,20231027141500,0.01,0.01,0.01,
0.01,20,20231027140000,0.01,0.01,0.01,
0.01,390,20231027134500,0.01,0.01,0.01,
0.01,50,20231027133000,0.01,0.01,0.01,
0.01,35,20231027131500,0.01,0.01,0.01,
0.01,44,20231027130000,0.01,0.01,0.01,
0.01,10,20231027124500,0.01,0.01,0.01,
0.01,3,20231027123000,0.01,0.01,0.01,
0.01,1020,20231027121500,0.01,0.01,0.01,
0.01,346,20231027120000,0.01,0.01,0.01,
0.01,57,20231027114500,0.01,0.01,0.01,
0.01,2613,20231027113000,0.01,0.01,0.01,
0.01,8906,20231027111500,0.01,0.01,0.01,
0.01,4,20231027110000,0.01,0.01,0.01,
0.01,12,20231027104500,+0.02,+0.02,0.01,
0.01,10,20231027103000,0.01,0.01,0.01,
0.01,3,20231027101500,0.01,0.01,0.01,
+0.02,323,20231027100000,0.01,+0.02,0.01,
0.01,3,20231027091500,+0.02,+0.02,0.01,
+0.02,41,20231027090000,+0.02,+0.02,+0.02,
+0.02,115,20231027084500,0.01,+0.02,0.01,
0.01,25,20231026154500,0.01,0.01,0.01,
+0.02,6,20231026153000,+0.02,+0.02,+0.02,
+0.02,30,20231026151500,+0.02,+0.02,+0.02,
0.01,440,20231026150000,+0.02,+0.02,0.01,
+0.02,122,20231026144500,+0.02,+0.02,+0.02,
0.01,223,20231026143000,0.01,+0.02,0.01,
0.01,163,20231026141500,+0.02,+0.02,0.01,
+0.02,194,20231026140000,+0.02,+0.02,+0.02,
+0.02,141,20231026134500,+0.02,+0.02,0.01,
+0.02,38,20231026133000,+0.02,+0.02,+0.02,
+0.02,2,20231026131500,+0.02,+0.02,+0.02,
0.01,32,20231026130000,+0.02,+0.02,0.01,
+0.02,79,20231026124500,+0.02,+0.02,+0.02,
+0.02,55,20231026123000,+0.02,+0.02,+0.02,
+0.02,1063,20231026121500,+0.02,+0.02,+0.02,
+0.02,22,20231026120000,+0.02,+0.02,+0.02,
+0.02,20,20231026114500,+0.02,+0.03,+0.02,
+0.02,256,20231026113000,+0.02,+0.02,+0.02,
+0.02,1,20231026111500,+0.02,+0.02,+0.02,
+0.02,447,20231026110000,+0.02,+0.02,+0.02,
+0.03,420,20231026104500,+0.02,+0.03,+0.02,
+0.02,67,20231026101500,+0.02,+0.02,+0.02,
+0.02,149,20231026100000,+0.02,+0.02,+0.02,
+0.02,221,20231026094500,+0.03,+0.03,+0.02,
+0.03,18,20231026093000,+0.02,+0.03,+0.02,
+0.02,2912,20231026091500,+0.02,+0.02,+0.02,
+0.02,48,20231026090000,+0.02,+0.02,0.01,
0.01,1132,20231026084500,+0.02,+0.02,0.01,
0.02,14,20231025154500,0.02,0.02,0.02,
+0.03,8,20231025153000,+0.03,+0.03,+0.03,
+0.03,343,20231025151500,+0.03,+0.03,0.02,
+0.03,119,20231025150000,+0.04,+0.04,+0.03,
+0.04,6,20231025144500,+0.03,+0.04,+0.03,
+0.03,2369,20231025143000,+0.03,+0.04,+0.03,
+0.04,26,20231025141500,+0.03,+0.04,+0.03,
+0.03,3,20231025140000,+0.03,+0.03,+0.03,
+0.03,36,20231025134500,+0.04,+0.04,+0.03,
+0.03,8,20231025133000,+0.04,+0.04,+0.03,
+0.04,243,20231025131500,+0.03,+0.04,+0.03,
+0.04,27,20231025130000,+0.04,+0.04,+0.04,
+0.03,24,20231025123000,+0.04,+0.04,+0.03,
+0.03,4,20231025121500,+0.03,+0.03,+0.03,
+0.04,6,20231025120000,+0.04,+0.04,+0.04,
+0.04,6,20231025114500,+0.04,+0.04,+0.04,
+0.04,145,20231025113000,+0.04,+0.04,+0.04,
+0.04,215,20231025111500,+0.04,+0.05,+0.04,
+0.04,557,20231025110000,+0.04,+0.04,+0.04,
+0.04,968,20231025104500,+0.04,+0.04,+0.04,
+0.03,7,20231025103000,+0.04,+0.04,+0.03,
+0.04,31,20231025101500,+0.04,+0.04,+0.04,
+0.04,4,20231025100000,+0.04,+0.04,+0.04,
+0.04,44,20231025094500,+0.04,+0.04,+0.04,
+0.04,747,20231025093000,+0.04,+0.04,+0.04,
+0.04,140,20231025091500,+0.05,+0.05,+0.04,
+0.04,393,20231025090000,+0.04,+0.05,+0.03,
+0.04,655,20231025084500,+0.05,+0.05,+0.04,
0.05,162,20231024154500,0.05,0.05,0.05,
0.05,146,20231024153000,0.05,0.05,-0.04,
0.05,13,20231024151500,-0.04,0.05,-0.04,
