현재가,거래량,체결시간,시가,고가,저가,전일종가
0.02,38,20231027154500,0.02,0.02,0.02,-2.45
-0.01,3,20231027153000,-0.01,-0.01,-0.01,
0.02,5,20231027151500,-0.01,0.02,-0.01,
0.02,134,20231027150000,0.02,0.02,0.02,
0.02,12,20231027131500,0.02,0.02,0.02,
0.02,5,20231027130000,-0.01,0.02,-0.01,
0.02,80,20231027121500,0.02,0.02,0.02,
0.02,14,20231027120000,-0.01,0.02,-0.01,
-0.01,57,20231027114500,-0.01,-0.01,-0.01,
-0.01,6,20231027113000,-0.01,-0.01,-0.01,
-0.01,131,20231027111500,0.02,0.02,-0.01,
0.02,3,20231027110000,0.02,0.02,0.02,
0.02,1405,20231027104500,0.02,0.02,0.02,
0.02,8,20231027103000,0.02,0.02,0.02,
0.02,22,20231027101500,0.02,0.02,0.02,
0.02,20,20231027094500,0.02,0.02,0.02,
0.02,168,20231027093000,0.02,0.02,0.02,
0.02,1418,20231027091500,0.02,+0.03,0.02,
+0.03,5,20231027090000,+0.03,+0.03,0.02,
+0.03,393,20231027084500,0.02,+0.03,0.02,
0.03,217,20231026154500,0.03,0.03,0.03,
0.03,1,20231026151500,0.03,0.03,0.03,
-0.02,13,20231026150000,-0.02,0.03,-0.02,
-0.02,54,20231026144500,0.03,0.03,-0.02,
-0.02,139,20231026141500,0.03,0.03,-0.02,
0.03,6,20231026140000,-0.02,0.03,-0.02,
-0.02,50,20231026134500,-0.02,0.03,-0.02,
0.03,65,20231026133000,0.03,0.03,-0.02,
0.03,4,20231026131500,0.03,0.03,0.03,
0.03,11,20231026124500,0.03,0.03,0.03,
0.03,409,20231026123000,0.03,0.03,0.03,
0.03,351,20231026121500,0.03,0.03,0.03,
0.03,28,20231026120000,-0.02,0.03,-0.02,
0.03,99,20231026114500,0.03,0.03,0.03,
0.03,65,20231026113000,0.03,0.03,0.03,
-0.02,14,20231026111500,0.03,0.03,-0.02,
0.03,23,20231026104500,0.03,0.03,-0.02,
0.03,110,20231026103000,0.03,0.03,-0.02,
0.03,93,20231026101500,0.03,0.03,-0.02,
0.03,13,20231026100000,0.03,0.03,-0.02,
0.03,116,20231026094500,0.03,0.03,0.03,
0.03,1308,20231026093000,0.03,0.03,0.03,
0.03,3326,20231026091500,0.03,0.03,0.03,
0.03,430,20231026090000,0.03,0.03,-0.02,
-0.02,201,20231026084500,0.03,0.03,-0.02,
0.04,452,20231025154500,0.04,0.04,0.04,
0.04,8,20231025153000,+0.05,+0.05,0.04,
+0.05,5,20231025151500,+0.05,+0.05,0.04,
0.04,5,20231025150000,+0.05,+0.05,0.04,
+0.05,4,20231025144500,0.04,+0.05,0.04,
0.04,853,20231025143000,0.04,+0.05,0.04,
+0.05,314,20231025141500,+0.05,+0.05,+0.05,
+0.05,48,20231025140000,+0.05,+0.05,+0.05,
+0.05,11,20231025134500,+0.05,+0.05,+0.05,
+0.05,17,20231025133000,+0.06,+0.06,+0.05,
+0.06,173,20231025131500,+0.05,+0.06,+0.05,
+0.05,282,20231025130000,+0.05,+0.05,+0.05,
+0.05,29,20231025123000,+0.05,+0.05,+0.05,
+0.05,12,20231025121500,+0.06,+0.06,+0.05,
+0.06,117,20231025120000,+0.06,+0.06,+0.06,
+0.06,23,20231025114500,+0.06,+0.06,+0.06,
+0.06,3,20231025113000,+0.06,+0.06,+0.06,
+0.06,18,20231025111500,+0.06,+0.06,+0.06,
+0.06,42,20231025110000,+0.06,+0.06,+0.06,
+0.06,2559,20231025104500,+0.06,+0.06,+0.05,
+0.06,199,20231025103000,+0.06,+0.06,+0.06,
+0.06,1490,20231025101500,+0.06,+0.06,+0.06,
+0.06,76,20231025100000,+0.06,+0.06,+0.06,
+0.05,143,20231025094500,+0.06,+0.06,+0.05,
+0.06,1028,20231025093000,+0.06,+0.06,+0.05,
+0.07,294,20231025091500,+0.07,+0.07,+0.07,
+0.07,5280,20231025090000,+0.07,+0.07,+0.06,
+0.07,1502,20231025084500,+0.08,+0.08,+0.06,
0.07,14,20231024154500,0.07,0.07,0.07,
0.07,207,20231024153000,0.07,0.07,0.07,
0.07,710,20231024151500,0.07,0.07,-0.06,
0.07,195,20231024150000,-0.06,0.07,-0.06,
-0.06,13,20231024144500,-0.06,0.07,-0.06,
-0.06,459,20231024143000,-0.06,0.07,-0.06,
-0.06,1140,20231024141500,-0.06,-0.06,-0.05,
-0.06,1550,20231024140000,-0.05,-0.06,-0.05,
-0.05,118,20231024134500,-0.05,-0.05,-0.04,
-0.05,3,20231024133000,-0.05,-0.05,-0.05,
-0.05,2,20231024131500,-0.05,-0.05,-0.05,
-0.04,17,20231024130000,-0.04,-0.04,-0.04,
-0.04,16,20231024124500,-0.04,-0.04,-0.04,
-0.04,269,20231024123000,-0.04,-0.04,-0.04,
-0.05,36,20231024121500,-0.05,-0.05,-0.05,
-0.05,4,20231024120000,-0.05,-0.05,-0.05,
-0.05,577,20231024114500,-0.04,-0.05,-0.04,
-0.05,251,20231024113000,-0.05,-0.05,-0.05,
-0.05,239,20231024111500,-0.04,-0.05,-0.04,
-0.04,1658,20231024110000,-0.04,-0.04,-0.04,
-0.04,128,20231024104500,-0.04,-0.04,-0.04,
-0.04,174,20231024103000,-0.04,-0.04,-0.03,
