현재가,거래량,체결시간,시가,고가,저가,전일종가
0.45,347,20231027154500,0.45,0.45,0.45,
-0.44,495,20231027153000,-0.43,0.45,-0.43,
-0.43,1582,20231027151500,-0.43,0.45,-0.42,
-0.43,2367,20231027150000,-0.43,0.45,-0.41,
-0.43,1956,20231027144500,-0.42,-0.44,-0.41,
-0.42,2207,20231027143000,-0.43,0.45,-0.41,
-0.43,2087,20231027141500,-0.43,0.45,-0.40,
-0.43,2253,20231027140000,+0.46,+0.46,-0.40,
+0.47,1885,20231027134500,+0.47,+0.48,-0.44,
+0.47,2733,20231027133000,-0.39,+0.48,-0.39,
-0.39,4433,20231027131500,-0.40,-0.42,-0.38,
-0.40,2237,20231027130000,-0.43,0.45,-0.40,
-0.43,2332,20231027124500,-0.44,0.45,-0.42,
-0.44,3340,20231027123000,+0.50,+0.50,-0.43,
+0.49,7989,20231027121500,+0.54,+0.54,+0.48,
+0.54,3010,20231027120000,+0.57,+0.60,+0.54,
+0.58,2303,20231027114500,+0.62,+0.62,+0.57,
+0.62,2031,20231027113000,+0.61,+0.65,+0.61,
+0.60,3330,20231027111500,+0.58,+0.64,+0.56,
+0.58,3009,20231027110000,+0.54,+0.60,+0.53,
+0.54,2931,20231027104500,+0.55,+0.59,+0.53,
+0.55,4768,20231027103000,+0.52,+0.57,+0.48,
+0.52,6995,20231027101500,+0.49,+0.57,+0.48,
+0.48,9528,20231027100000,-0.42,+0.49,-0.42,
-0.42,4863,20231027094500,-0.43,+0.50,-0.41,
-0.43,12415,20231027093000,+0.48,+0.54,-0.40,
+0.48,4470,20231027091500,+0.60,+0.61,+0.48,
+0.60,6967,20231027090000,+0.65,+0.65,+0.54,
+0.65,5991,20231027084500,+0.56,+0.66,+0.55,
0.62,269,20231026154500,0.62,0.62,0.62,
+0.63,1031,20231026153000,0.62,+0.65,-0.61,
+0.63,3267,20231026151500,+0.65,+0.66,-0.61,
+0.65,3514,20231026150000,+0.68,+0.70,+0.63,
+0.69,3891,20231026144500,+0.63,+0.73,+0.63,
+0.63,2619,20231026143000,0.62,+0.66,-0.60,
0.62,3207,20231026141500,0.62,+0.64,-0.60,
+0.63,2514,20231026140000,+0.66,+0.68,+0.63,
+0.66,1468,20231026134500,+0.67,+0.67,+0.64,
+0.67,2669,20231026133000,+0.67,+0.69,+0.64,
+0.67,4235,20231026131500,+0.67,+0.69,+0.64,
+0.67,2391,20231026130000,+0.71,+0.72,+0.67,
+0.70,2366,20231026124500,+0.72,+0.74,+0.70,
+0.71,3371,20231026123000,+0.71,+0.77,+0.70,
+0.70,1578,20231026121500,+0.71,+0.72,+0.68,
+0.71,2002,20231026120000,+0.72,+0.75,+0.70,
+0.72,3951,20231026114500,+0.75,+0.79,+0.71,
+0.75,5143,20231026113000,+0.72,+0.76,+0.71,
+0.73,7838,20231026111500,+0.79,+0.80,+0.71,
+0.79,2120,20231026110000,+0.82,+0.85,+0.78,
+0.82,4308,20231026104500,+0.97,+0.98,+0.81,
+0.98,3482,20231026103000,+0.83,+0.99,+0.82,
+0.83,2672,20231026101500,+0.85,+0.89,+0.82,
+0.85,3767,20231026100000,+0.86,+0.90,+0.82,
+0.86,3382,20231026094500,+0.92,+0.95,+0.83,
+0.92,6217,20231026093000,+0.97,+0.99,+0.82,
+0.97,7814,20231026091500,+1.12,+1.12,+0.97,
+1.12,10821,20231026090000,+0.98,+1.16,+0.94,
+0.98,7549,20231026084500,+1.00,+1.12,+0.94,
2.17,116,20231025154500,2.17,2.17,2.17,
-2.13,569,20231025153000,2.17,+2.18,-2.12,
-2.16,1539,20231025151500,+2.18,+2.20,-2.12,
+2.18,2108,20231025150000,+2.31,+2.36,-2.16,
+2.30,1710,20231025144500,+2.24,+2.32,+2.21,
+2.25,1947,20231025143000,+2.35,+2.40,2.17,
+2.34,1263,20231025141500,+2.56,+2.56,+2.34,
+2.55,1053,20231025140000,+2.41,+2.58,+2.41,
+2.42,912,20231025134500,+2.45,+2.46,+2.33,
+2.45,861,20231025133000,+2.37,+2.45,+2.33,
+2.37,2270,20231025131500,+2.27,+2.38,-2.15,
+2.29,1058,20231025130000,+2.39,+2.40,+2.25,
+2.39,566,20231025124500,+2.33,+2.42,+2.33,
+2.34,780,20231025123000,+2.45,+2.46,+2.32,
+2.43,1135,20231025121500,+2.49,+2.53,+2.38,
+2.50,1153,20231025120000,+2.67,+2.80,+2.47,
+2.66,515,20231025114500,+2.70,+2.81,+2.63,
+2.69,555,20231025113000,+2.81,+2.81,+2.66,
+2.83,1140,20231025111500,+2.77,+2.88,+2.67,
+2.76,1336,20231025110000,+2.76,+2.83,+2.66,
+2.76,1767,20231025104500,+2.53,+2.80,+2.45,
+2.54,2041,20231025103000,+2.42,+2.60,+2.33,
+2.43,1730,20231025101500,+2.57,+2.69,+2.39,
+2.56,1303,20231025100000,+2.59,+2.70,+2.48,
+2.59,1898,20231025094500,+2.60,+2.79,+2.54,
+2.59,2747,20231025093000,+2.88,+2.96,+2.53,
+2.87,2871,20231025091500,+2.90,+3.20,+2.76,
+2.91,4795,20231025090000,+3.30,+3.30,+2.80,
+3.31,1652,20231025084500,+3.22,+3.43,+3.07,
3.08,77,20231024154500,3.08,3.08,3.08,
+3.09,328,20231024153000,3.08,+3.10,-3.05,
+3.10,935,20231024151500,-3.04,+3.10,-2.95,
-3.04,1701,20231024150000,-2.85,-3.05,-2.83,
-2.85,2086,20231024144500,-2.87,-2.97,-2.78,
-2.87,2402,20231024143000,-2.79,-3.03,-2.78,
-2.79,2511,20231024141500,-2.84,-2.86,-2.63,
-2.84,4612,20231024140000,-2.44,-2.88,-2.44,
-2.44,2847,20231024134500,-2.18,-2.44,-2.17,
-2.18,2946,20231024133000,-2.01,-2.24,-2.00,
-2.02,2558,20231024131500,-1.88,-2.09,-1.87,
-1.88,2662,20231024130000,-1.91,-1.94,-1.78,
-1.91,1526,20231024124500,-1.94,-1.98,-1.86,
-1.95,2761,20231024123000,-1.82,-1.95,-1.80,
-1.82,2560,20231024121500,-1.85,-2.01,-1.80,
-1.85,1746,20231024120000,-2.05,-2.10,-1.85,
-2.05,1916,20231024114500,-2.32,-2.32,-2.05,
-2.31,4579,20231024113000,-2.19,-2.36,-2.12,
-2.18,10327,20231024111500,-1.68,-2.20,-1.66,
-1.68,5618,20231024110000,-1.43,-1.68,-1.42,
-1.44,4030,20231024104500,-1.36,-1.44,-1.33,
-1.36,6274,20231024103000,-1.46,-1.50,-1.31,
-1.45,5778,20231024101500,-1.92,-1.95,-1.45,
-1.92,2099,20231024100000,-2.02,-2.09,-1.89,
-2.03,3199,20231024094500,-2.18,-2.21,-1.99,
-2.18,3180,20231024093000,-2.31,-2.39,-2.09,
-2.32,3586,20231024091500,-2.46,-2.52,-2.17,
-2.47,4588,20231024090000,-2.82,-2.82,-2.37,
-2.82,2208,20231024084500,-2.69,-2.84,-2.50,
2.37,69,20231023154500,2.37,2.37,2.37,
+2.41,403,20231023153000,-2.36,+2.45,-2.35,
-2.36,1440,20231023151500,-2.33,+2.47,-2.33,
-2.33,1164,20231023150000,-2.34,+2.43,-2.27,
-2.34,749,20231023144500,-2.32,+2.38,-2.29,
-2.29,744,20231023143000,-2.34,+2.39,-2.29,
-2.34,873,20231023141500,-2.30,+2.42,-2.26,
-2.29,1137,20231023140000,-2.35,+2.45,-2.28,
-2.35,589,20231023134500,-2.35,+2.38,-2.31,
-2.36,1709,20231023133000,+2.54,+2.56,-2.34,
+2.54,941,20231023131500,+2.63,+2.65,+2.52,
+2.63,1447,20231023130000,+2.46,+2.64,+2.44,
+2.46,1090,20231023124500,+2.52,+2.57,+2.44,
+2.52,1271,20231023123000,+2.52,+2.57,+2.45,
+2.52,467,20231023121500,+2.55,+2.55,+2.47,
+2.55,1920,20231023120000,+2.42,+2.56,2.37,
+2.41,1257,20231023114500,+2.50,+2.54,+2.41,
+2.50,1385,20231023113000,+2.59,+2.67,+2.47,
+2.59,1223,20231023111500,+2.68,+2.74,+2.55,
+2.68,1537,20231023110000,+2.86,+2.90,+2.68,
+2.87,988,20231023104500,+2.91,+3.05,+2.84,
+2.91,835,20231023103000,+3.00,+3.13,+2.88,
+2.99,907,20231023101500,+2.86,+3.16,+2.86,
+2.86,869,20231023100000,+3.11,+3.12,+2.85,
+3.10,1151,20231023094500,+2.96,+3.16,+2.91,
+2.95,2595,20231023093000,+2.77,+3.16,+2.72,
+2.76,2501,20231023091500,+3.27,+3.27,+2.63,
+3.28,3302,20231023090000,+3.07,+3.31,+2.80,
+3.08,1497,20231023084500,+2.70,+3.14,+2.70,
3.42,45,20231020154500,3.42,3.42,3.42,
+3.54,144,20231020153000,+3.46,+3.57,+3.46,
+3.46,729,20231020151500,+3.58,+3.58,3.42,
+3.57,522,20231020150000,+3.61,+3.65,+3.50,
+3.62,852,20231020144500,+3.83,+3.92,+3.55,
+3.83,543,20231020143000,+4.10,+4.17,+3.80,
+4.09,246,20231020141500,+3.98,+4.13,+3.98,
+3.99,469,20231020140000,+4.17,+4.18,+3.95,
+4.17,277,20231020134500,+4.21,+4.29,+4.12,
+4.21,530,20231020133000,+4.04,+4.23,+4.04,
+4.05,256,20231020131500,+3.88,+4.05,+3.88,
+3.88,383,20231020130000,+3.95,+4.03,+3.87,
+3.95,561,20231020124500,+3.86,+4.01,+3.85,
+3.86,416,20231020123000,+3.85,+3.92,+3.76,
+3.86,374,20231020121500,+3.91,+3.91,+3.80,
+3.93,787,20231020120000,+3.89,+3.95,+3.78,
+3.90,848,20231020114500,+3.45,+3.90,+3.44,
+3.46,928,20231020113000,-3.37,+3.50,-3.35,
-3.37,439,20231020111500,+3.43,+3.45,-3.32,
+3.44,445,20231020110000,3.42,+3.52,-3.36,
3.42,681,20231020104500,+3.46,+3.57,-3.39,
+3.48,945,20231020103000,+3.47,+3.50,-3.32,
+3.48,1243,20231020101500,-3.25,+3.49,-3.17,
-3.24,1064,20231020100000,-3.35,+3.47,-3.20,
-3.33,1597,20231020094500,-3.33,-3.38,-3.22,
-3.33,2126,20231020093000,+3.58,+3.58,-3.31,
+3.59,1768,20231020091500,+3.80,+3.85,+3.50,
+3.80,1485,20231020090000,+4.26,+4.52,+3.76,
+4.26,855,20231020084500,+4.10,+4.28,+3.90,
5.51,10,20231019154500,5.51,5.51,5.51,
+5.54,50,20231019153000,+5.72,+5.76,+5.54,
+5.70,133,20231019151500,+5.65,+5.76,+5.65,
+5.65,1042,20231019150000,+5.65,+5.70,+5.53,
+5.66,1170,20231019144500,+5.61,+5.70,+5.59,
+5.61,307,20231019143000,+5.73,+5.86,+5.60,
+5.73,268,20231019141500,+5.94,+5.96,+5.72,
+5.95,185,20231019140000,+5.86,+5.95,+5.80,
+5.86,307,20231019134500,+5.75,+5.89,+5.68,
+5.76,276,20231019133000,+5.84,+5.93,+5.73,
+5.84,222,20231019131500,+5.89,+5.91,+5.78,
+5.90,145,20231019130000,+5.81,+5.91,+5.78,
+5.81,260,20231019124500,+5.77,+5.89,+5.75,
+5.75,285,20231019123000,+5.65,+5.80,+5.62,
+5.65,271,20231019121500,+5.74,+5.78,+5.55,
+5.73,282,20231019120000,+5.82,+5.88,+5.71,
+5.80,179,20231019114500,+5.80,+5.93,+5.74,
+5.79,229,20231019113000,+5.91,+5.91,+5.73,
+5.89,285,20231019111500,+6.01,+6.03,+5.85,
+6.07,131,20231019110000,+6.10,+6.26,+6.02,
+6.06,224,20231019104500,+6.26,+6.31,+6.01,
+6.19,169,20231019103000,+6.59,+6.75,+6.18,
+6.61,208,20231019101500,+6.36,+6.65,+6.36,
+6.40,188,20231019100000,+6.40,+6.49,+6.17,
+6.43,172,20231019094500,+6.16,+6.54,+6.08,
