,거래일자,종목코드,종목명,시각,만기월,풋콜구분,행사가,결제월번호,시가,고가,저가,종가
0,20230913,KR4201T93252,코스피200 C 202309 325.0,857,202309,CALL,325.0,1,10.6,10.6,10.6,10.6
1,20230913,KR4201T93252,코스피200 C 202309 325.0,900,202309,CALL,325.0,1,10.7,10.7,10.7,10.7
2,20230913,KR4201T93252,코스피200 C 202309 325.0,903,202309,CALL,325.0,1,11.4,11.4,11.25,11.4
3,20230913,KR4201T93252,코스피200 C 202309 325.0,941,202309,CALL,325.0,1,12.25,12.25,12.25,12.25
4,20230913,KR4201T93252,코스피200 C 202309 325.0,956,202309,CALL,325.0,1,12.05,12.05,12.05,12.05
5,20230913,KR4201T93252,코스피200 C 202309 325.0,1021,202309,CALL,325.0,1,11.95,12.0,11.95,12.0
6,20230913,KR4201T93252,코스피200 C 202309 325.0,1027,202309,CALL,325.0,1,11.5,11.5,11.5,11.5
7,20230913,KR4201T93252,코스피200 C 202309 325.0,1035,202309,CALL,325.0,1,11.45,11.45,11.45,11.45
8,20230913,KR4201T93252,코스피200 C 202309 325.0,1113,202309,CALL,325.0,1,10.35,10.35,10.35,10.35
9,20230913,KR4201T93252,코스피200 C 202309 325.0,1114,202309,CALL,325.0,1,10.1,10.1,10.1,10.1
10,20230913,KR4201T93252,코스피200 C 202309 325.0,1348,202309,CALL,325.0,1,10.65,10.65,10.65,10.65
11,20230913,KR4201T93252,코스피200 C 202309 325.0,1350,202309,CALL,325.0,1,10.85,10.85,10.85,10.85
12,20230913,KR4201T93252,코스피200 C 202309 325.0,1353,202309,CALL,325.0,1,11.05,11.05,11.05,11.05
13,20230913,KR4201T93252,코스피200 C 202309 325.0,1354,202309,CALL,325.0,1,11.05,11.05,11.05,11.05
14,20230913,KR4201T93252,코스피200 C 202309 325.0,1357,202309,CALL,325.0,1,11.2,11.2,11.2,11.2
15,20230913,KR4201T93252,코스피200 C 202309 325.0,1415,202309,CALL,325.0,1,11.2,11.2,11.2,11.2
16,20230913,KR4201T93252,코스피200 C 202309 325.0,1425,202309,CALL,325.0,1,11.3,11.3,11.3,11.3
17,20230913,KR4201T93252,코스피200 C 202309 325.0,1441,202309,CALL,325.0,1,11.1,11.1,11.1,11.1
18,20230913,KR4201T93252,코스피200 C 202309 325.0,1515,202309,CALL,325.0,1,11.0,11.0,11.0,11.0
19,20230913,KR4201T93252,코스피200 C 202309 325.0,1516,202309,CALL,325.0,1,11.0,11.0,11.0,11.0
20,20230913,KR4201T93252,코스피200 C 202309 325.0,1518,202309,CALL,325.0,1,11.0,11.0,11.0,11.0
21,20230913,KR4201T93252,코스피200 C 202309 325.0,1521,202309,CALL,325.0,1,11.15,11.15,11.15,11.15
22,20230913,KR4201T93252,코스피200 C 202309 325.0,1522,202309,CALL,325.0,1,11.1,11.1,11.1,11.1
