,거래일자,종목코드,종목명,시각,만기월,풋콜구분,행사가,결제월번호,시가,고가,저가,종가
0,20231010,KR4301TB3076,코스피200 P 202311 307.5,732,202311,PUT,307.5,2,,,,
1,20231010,KR4301TB3076,코스피200 P 202311 307.5,735,202311,PUT,307.5,2,,,,
2,20231010,KR4301TB3076,코스피200 P 202311 307.5,845,202311,PUT,307.5,2,1.54,1.54,1.54,1.54
3,20231010,KR4301TB3076,코스피200 P 202311 307.5,846,202311,PUT,307.5,2,1.54,1.54,1.51,1.52
4,20231010,KR4301TB3076,코스피200 P 202311 307.5,847,202311,PUT,307.5,2,1.52,1.52,1.49,1.49
5,20231010,KR4301TB3076,코스피200 P 202311 307.5,848,202311,PUT,307.5,2,1.48,1.5,1.48,1.48
6,20231010,KR4301TB3076,코스피200 P 202311 307.5,849,202311,PUT,307.5,2,1.48,1.48,1.45,1.45
7,20231010,KR4301TB3076,코스피200 P 202311 307.5,850,202311,PUT,307.5,2,1.44,1.45,1.44,1.44
8,20231010,KR4301TB3076,코스피200 P 202311 307.5,851,202311,PUT,307.5,2,1.44,1.44,1.44,1.44
9,20231010,KR4301TB3076,코스피200 P 202311 307.5,852,202311,PUT,307.5,2,1.43,1.43,1.42,1.42
10,20231010,KR4301TB3076,코스피200 P 202311 307.5,853,202311,PUT,307.5,2,1.41,1.41,1.37,1.37
11,20231010,KR4301TB3076,코스피200 P 202311 307.5,854,202311,PUT,307.5,2,1.32,1.34,1.3,1.34
12,20231010,KR4301TB3076,코스피200 P 202311 307.5,855,202311,PUT,307.5,2,1.33,1.34,1.33,1.34
13,20231010,KR4301TB3076,코스피200 P 202311 307.5,856,202311,PUT,307.5,2,1.33,1.33,1.32,1.32
14,20231010,KR4301TB3076,코스피200 P 202311 307.5,857,202311,PUT,307.5,2,1.31,1.31,1.3,1.3
15,20231010,KR4301TB3076,코스피200 P 202311 307.5,858,202311,PUT,307.5,2,1.3,1.32,1.3,1.32
16,20231010,KR4301TB3076,코스피200 P 202311 307.5,859,202311,PUT,307.5,2,1.32,1.34,1.32,1.34
17,20231010,KR4301TB3076,코스피200 P 202311 307.5,900,202311,PUT,307.5,2,1.37,1.38,1.33,1.34
18,20231010,KR4301TB3076,코스피200 P 202311 307.5,901,202311,PUT,307.5,2,1.33,1.35,1.32,1.35
19,20231010,KR4301TB3076,코스피200 P 202311 307.5,902,202311,PUT,307.5,2,1.34,1.37,1.34,1.36
20,20231010,KR4301TB3076,코스피200 P 202311 307.5,903,202311,PUT,307.5,2,1.38,1.39,1.36,1.37
21,20231010,KR4301TB3076,코스피200 P 202311 307.5,904,202311,PUT,307.5,2,1.34,1.37,1.34,1.37
22,20231010,KR4301TB3076,코스피200 P 202311 307.5,905,202311,PUT,307.5,2,1.37,1.37,1.37,1.37
23,20231010,KR4301TB3076,코스피200 P 202311 307.5,906,202311,PUT,307.5,2,1.37,1.37,1.36,1.36
24,20231010,KR4301TB3076,코스피200 P 202311 307.5,907,202311,PUT,307.5,2,1.36,1.36,1.36,1.36
25,20231010,KR4301TB3076,코스피200 P 202311 307.5,908,202311,PUT,307.5,2,1.38,1.39,1.37,1.37
26,20231010,KR4301TB3076,코스피200 P 202311 307.5,910,202311,PUT,307.5,2,1.33,1.33,1.31,1.31
27,20231010,KR4301TB3076,코스피200 P 202311 307.5,911,202311,PUT,307.5,2,1.3,1.33,1.3,1.33
28,20231010,KR4301TB3076,코스피200 P 202311 307.5,912,202311,PUT,307.5,2,1.33,1.33,1.33,1.33
29,20231010,KR4301TB3076,코스피200 P 202311 307.5,913,202311,PUT,307.5,2,1.3,1.3,1.3,1.3
30,20231010,KR4301TB3076,코스피200 P 202311 307.5,914,202311,PUT,307.5,2,1.28,1.28,1.26,1.28
31,20231010,KR4301TB3076,코스피200 P 202311 307.5,915,202311,PUT,307.5,2,1.26,1.26,1.24,1.24
32,20231010,KR4301TB3076,코스피200 P 202311 307.5,916,202311,PUT,307.5,2,1.25,1.26,1.25,1.25
33,20231010,KR4301TB3076,코스피200 P 202311 307.5,917,202311,PUT,307.5,2,1.26,1.26,1.23,1.23
34,20231010,KR4301TB3076,코스피200 P 202311 307.5,918,202311,PUT,307.5,2,1.22,1.23,1.2,1.2
35,20231010,KR4301TB3076,코스피200 P 202311 307.5,919,202311,PUT,307.5,2,1.21,1.21,1.19,1.19
36,20231010,KR4301TB3076,코스피200 P 202311 307.5,920,202311,PUT,307.5,2,1.19,1.2,1.19,1.2
37,20231010,KR4301TB3076,코스피200 P 202311 307.5,921,202311,PUT,307.5,2,1.19,1.19,1.19,1.19
38,20231010,KR4301TB3076,코스피200 P 202311 307.5,922,202311,PUT,307.5,2,1.19,1.19,1.18,1.18
39,20231010,KR4301TB3076,코스피200 P 202311 307.5,923,202311,PUT,307.5,2,1.18,1.18,1.17,1.18
40,20231010,KR4301TB3076,코스피200 P 202311 307.5,924,202311,PUT,307.5,2,1.17,1.18,1.17,1.18
41,20231010,KR4301TB3076,코스피200 P 202311 307.5,925,202311,PUT,307.5,2,1.19,1.19,1.17,1.17
42,20231010,KR4301TB3076,코스피200 P 202311 307.5,926,202311,PUT,307.5,2,1.18,1.19,1.16,1.19
43,20231010,KR4301TB3076,코스피200 P 202311 307.5,927,202311,PUT,307.5,2,1.2,1.2,1.19,1.19
44,20231010,KR4301TB3076,코스피200 P 202311 307.5,928,202311,PUT,307.5,2,1.19,1.19,1.19,1.19
45,20231010,KR4301TB3076,코스피200 P 202311 307.5,931,202311,PUT,307.5,2,1.17,1.17,1.17,1.17
46,20231010,KR4301TB3076,코스피200 P 202311 307.5,932,202311,PUT,307.5,2,1.18,1.18,1.18,1.18
