현재가,거래량,체결시간,시가,고가,저가,전일종가
0.02,545,20231103154500,0.02,0.02,0.02,93731
-0.01,102,20231103153000,-0.01,-0.01,-0.01,
-0.01,29,20231103151500,-0.01,-0.01,-0.01,
-0.01,26,20231103150000,0.02,0.02,-0.01,
-0.01,43,20231103144500,-0.01,-0.01,-0.01,
-0.01,1,20231103143000,-0.01,-0.01,-0.01,
-0.01,107,20231103141500,-0.01,0.02,-0.01,
0.02,6,20231103140000,0.02,0.02,-0.01,
0.02,4,20231103134500,0.02,0.02,-0.01,
-0.01,90,20231103131500,-0.01,-0.01,-0.01,
-0.01,3,20231103130000,-0.01,-0.01,-0.01,
-0.01,348,20231103124500,-0.01,-0.01,-0.01,
-0.01,122,20231103123000,-0.01,-0.01,-0.01,
0.02,1,20231103114500,0.02,0.02,0.02,
0.02,1,20231103113000,0.02,0.02,0.02,
0.02,213,20231103111500,0.02,0.02,0.02,
-0.01,38,20231103104500,-0.01,-0.01,-0.01,
0.02,4,20231103103000,-0.01,0.02,-0.01,
-0.01,1,20231103101500,-0.01,-0.01,-0.01,
0.02,417,20231103100000,-0.01,0.02,-0.01,
-0.01,104,20231103094500,-0.01,-0.01,-0.01,
-0.01,35,20231103093000,-0.01,0.02,-0.01,
0.02,7,20231103091500,0.02,0.02,0.02,
0.02,2027,20231103090000,0.02,0.02,0.02,
0.02,2892,20231103084500,0.02,+0.03,0.02,
0.01,195,20231102154500,0.01,0.01,0.01,
0.01,24,20231102153000,0.01,0.01,0.01,
0.01,211,20231102151500,0.01,0.01,0.01,
0.01,5221,20231102150000,0.01,0.01,0.01,
+0.02,1019,20231102144500,+0.02,+0.02,0.01,
0.01,103,20231102141500,0.01,0.01,0.01,
+0.02,21,20231102134500,+0.02,+0.02,+0.02,
+0.02,160,20231102133000,+0.02,+0.02,+0.02,
+0.02,1,20231102131500,+0.02,+0.02,+0.02,
0.01,21,20231102130000,+0.02,+0.02,0.01,
+0.02,1,20231102124500,+0.02,+0.02,+0.02,
0.01,28,20231102123000,+0.02,+0.02,0.01,
+0.02,2,20231102121500,0.01,+0.02,0.01,
0.01,10,20231102120000,+0.02,+0.02,0.01,
+0.02,8,20231102114500,+0.02,+0.02,+0.02,
0.01,13,20231102113000,0.01,+0.02,0.01,
0.01,134,20231102111500,0.01,+0.02,0.01,
0.01,355,20231102110000,+0.02,+0.02,0.01,
+0.02,69,20231102104500,+0.02,+0.03,+0.02,
+0.02,14,20231102103000,+0.02,+0.03,+0.02,
+0.02,574,20231102101500,+0.02,+0.03,+0.02,
+0.02,870,20231102100000,+0.02,+0.03,+0.02,
+0.02,1023,20231102094500,+0.02,+0.02,+0.02,
+0.02,1368,20231102093000,+0.02,+0.02,+0.02,
+0.02,5146,20231102091500,+0.02,+0.02,+0.02,
+0.02,201,20231102090000,+0.02,+0.02,0.01,
0.01,3222,20231102084500,+0.02,+0.03,0.01,
0.01,8,20231101154500,0.01,0.01,0.01,
0.01,3,20231101153000,0.01,0.01,0.01,
0.01,24,20231101151500,0.01,0.01,0.01,
0.01,13,20231101150000,0.01,0.01,0.01,
0.01,13,20231101144500,0.01,0.01,0.01,
0.01,7,20231101143000,0.01,0.01,0.01,
0.01,1,20231101133000,0.01,0.01,0.01,
0.01,4,20231101131500,0.01,0.01,0.01,
0.01,3,20231101130000,0.01,0.01,0.01,
0.01,8,20231101124500,0.01,0.01,0.01,
0.01,342,20231101123000,0.01,0.01,0.01,
0.01,72,20231101121500,0.01,0.01,0.01,
0.01,11,20231101120000,0.01,0.01,0.01,
0.01,27,20231101113000,0.01,0.01,0.01,
0.01,3,20231101111500,0.01,0.01,0.01,
0.01,130,20231101110000,0.01,0.01,0.01,
0.01,205,20231101104500,0.01,0.01,0.01,
0.01,81,20231101103000,0.01,0.01,0.01,
0.01,32,20231101101500,+0.02,+0.02,0.01,
0.01,454,20231101100000,0.01,0.01,0.01,
0.01,2295,20231101094500,0.01,0.01,0.01,
0.01,4532,20231101093000,+0.02,+0.02,0.01,
0.01,33,20231101091500,0.01,0.01,0.01,
0.01,2007,20231101090000,0.01,+0.02,0.01,
0.01,5682,20231101084500,0.01,0.01,0.01,
0.01,626,20231031154500,0.01,0.01,0.01,
0.01,1,20231031153000,0.01,0.01,0.01,
0.01,1,20231031151500,0.01,0.01,0.01,
0.01,6,20231031150000,0.01,0.01,0.01,
+0.02,6,20231031144500,0.01,+0.02,0.01,
0.01,66,20231031143000,+0.02,+0.02,0.01,
+0.02,14,20231031141500,0.01,+0.02,0.01,
+0.02,25,20231031140000,+0.02,+0.02,0.01,
0.01,11,20231031134500,+0.02,+0.02,0.01,
0.01,2,20231031133000,0.01,0.01,0.01,
0.01,13,20231031131500,+0.02,+0.02,0.01,
+0.02,16,20231031130000,0.01,+0.02,0.01,
+0.02,46,20231031124500,+0.02,+0.02,+0.02,
+0.02,17,20231031123000,+0.02,+0.02,0.01,
+0.02,51,20231031121500,+0.02,+0.02,0.01,
0.01,28,20231031120000,+0.02,+0.02,0.01,
0.01,95,20231031114500,0.01,0.01,0.01,
0.01,101,20231031113000,0.01,0.01,0.01,
+0.02,128,20231031111500,0.01,+0.02,0.01,
0.01,9,20231031110000,0.01,0.01,0.01,
0.01,6,20231031104500,0.01,0.01,0.01,
+0.02,146,20231031103000,+0.02,+0.02,+0.02,
+0.02,5956,20231031101500,+0.02,+0.03,+0.02,
+0.03,2804,20231031100000,+0.02,+0.03,+0.02,
+0.02,37,20231031094500,+0.03,+0.03,+0.02,
+0.03,513,20231031093000,+0.02,+0.03,+0.02,
+0.02,536,20231031091500,+0.03,+0.03,+0.02,
+0.03,1930,20231031090000,+0.04,+0.04,+0.03,
+0.04,218,20231031084500,+0.03,+0.04,+0.03,
0.02,224,20231030154500,0.02,0.02,0.02,
+0.03,5,20231030153000,+0.03,+0.03,+0.03,
+0.03,1562,20231030151500,+0.03,+0.03,+0.03,
+0.03,1262,20231030150000,+0.03,+0.03,+0.03,
0.02,7,20231030144500,+0.03,+0.03,0.02,
0.02,1,20231030143000,0.02,0.02,0.02,
0.02,4,20231030141500,+0.03,+0.03,0.02,
+0.03,3131,20231030140000,+0.03,+0.03,+0.03,
+0.03,147,20231030134500,+0.03,+0.04,+0.03,
+0.03,46,20231030133000,+0.03,+0.03,+0.03,
+0.03,25,20231030131500,+0.03,+0.03,+0.03,
+0.03,788,20231030130000,+0.04,+0.04,+0.03,
+0.03,6,20231030124500,+0.03,+0.03,+0.03,
+0.04,786,20231030123000,+0.04,+0.04,+0.04,
+0.04,22,20231030121500,+0.03,+0.04,+0.03,
+0.04,40,20231030120000,+0.04,+0.04,+0.04,
+0.03,7,20231030114500,+0.04,+0.04,+0.03,
+0.04,11,20231030113000,+0.04,+0.04,+0.04,
+0.04,55,20231030111500,+0.03,+0.04,+0.03,
+0.04,29,20231030110000,+0.04,+0.04,+0.04,
+0.04,169,20231030104500,+0.04,+0.04,+0.04,
+0.04,33,20231030103000,+0.04,+0.04,+0.04,
+0.04,87,20231030101500,+0.03,+0.04,+0.03,
+0.03,11,20231030100000,+0.04,+0.04,+0.03,
+0.04,115,20231030094500,+0.04,+0.04,+0.03,
+0.04,36,20231030093000,+0.04,+0.04,+0.03,
+0.04,839,20231030091500,+0.04,+0.04,+0.03,
+0.04,1832,20231030090000,+0.04,+0.04,+0.03,
+0.04,3709,20231030084500,+0.03,+0.04,+0.03,
0.04,655,20231027154500,0.04,0.04,0.04,
0.04,312,20231027153000,0.04,0.04,0.04,
-0.03,38,20231027151500,0.04,0.04,-0.03,
-0.03,97,20231027150000,0.04,0.04,-0.03,
0.04,6,20231027144500,-0.03,0.04,-0.03,
0.04,241,20231027143000,0.04,0.04,0.04,
0.04,112,20231027141500,0.04,0.04,0.04,
0.04,146,20231027140000,0.04,0.04,0.04,
-0.03,34,20231027134500,0.04,0.04,-0.03,
0.04,243,20231027133000,0.04,0.04,0.04,
0.04,25,20231027131500,0.04,0.04,-0.03,
0.04,13,20231027130000,0.04,0.04,0.04,
0.04,2051,20231027124500,0.04,0.04,0.04,
0.04,259,20231027123000,0.04,0.04,0.04,
0.04,63,20231027121500,0.04,+0.05,0.04,
+0.05,809,20231027120000,+0.05,+0.05,+0.05,
+0.05,67,20231027114500,+0.05,+0.06,+0.05,
+0.06,4,20231027113000,+0.05,+0.06,+0.05,
+0.06,636,20231027111500,+0.06,+0.06,+0.06,
+0.06,63,20231027110000,+0.06,+0.06,+0.05,
+0.06,1323,20231027104500,+0.06,+0.06,+0.05,
+0.06,18,20231027103000,+0.06,+0.06,+0.06,
+0.06,933,20231027101500,+0.05,+0.06,+0.05,
+0.05,1060,20231027100000,+0.05,+0.05,+0.05,
+0.05,42,20231027094500,+0.05,+0.05,0.04,
+0.05,716,20231027093000,+0.06,+0.06,0.04,
+0.06,335,20231027091500,+0.06,+0.06,+0.05,
+0.06,2240,20231027090000,+0.07,+0.07,+0.06,
+0.06,1396,20231027084500,+0.06,+0.07,+0.06,
0.08,112,20231026154500,0.08,0.08,0.08,
-0.07,360,20231026153000,-0.07,-0.07,-0.06,
0.08,1586,20231026151500,-0.07,0.08,-0.06,
-0.07,450,20231026150000,0.08,0.08,-0.07,
-0.07,527,20231026144500,-0.07,0.08,-0.07,
-0.07,127,20231026143000,-0.07,0.08,-0.07,
-0.07,998,20231026141500,-0.07,0.08,-0.06,
-0.07,800,20231026140000,-0.07,0.08,-0.07,
-0.07,153,20231026134500,-0.07,0.08,-0.07,
