현재가,거래량,체결시간,시가,고가,저가,전일종가
0.01,1,20231103133000,0.01,0.01,0.01,1
0.01,5,20231102144500,0.01,0.01,0.01,
0.01,4,20231102121500,0.01,0.01,0.01,
0.01,40,20231102120000,0.01,0.01,0.01,
0.01,10,20231102084500,0.01,0.01,0.01,
0.01,1,20231101091500,0.01,0.01,0.01,
0.01,3,20231031144500,0.01,0.01,0.01,
0.01,1,20231030131500,0.01,0.01,0.01,
0.01,1,20231027093000,0.01,0.01,0.01,
0.01,113,20231026113000,0.01,0.01,0.01,
0.01,3,20231026091500,0.01,0.01,0.01,
0.01,5,20231026090000,0.01,0.01,0.01,
0.01,2,20231025151500,0.01,0.01,0.01,
0.01,6,20231025144500,0.01,0.01,0.01,
0.01,3,20231025141500,0.01,0.01,0.01,
0.01,2,20231025133000,0.01,0.01,0.01,
0.01,4,20231025131500,0.01,0.01,0.01,
0.01,30,20231025121500,0.01,0.01,0.01,
0.01,2,20231025111500,0.01,0.01,0.01,
0.01,2,20231025103000,0.01,0.01,0.01,
0.01,2,20231025101500,0.01,0.01,0.01,
0.01,14,20231025093000,0.01,0.01,0.01,
0.01,1,20231025091500,0.01,0.01,0.01,
0.01,16,20231025084500,0.01,0.01,0.01,
0.01,3,20231024143000,0.01,0.01,0.01,
0.01,2,20231024100000,0.01,0.01,0.01,
0.01,1,20231024094500,0.01,0.01,0.01,
0.01,1,20231023151500,0.01,0.01,0.01,
0.01,1,20231023131500,0.01,0.01,0.01,
0.01,1,20231023124500,0.01,0.01,0.01,
0.01,12,20231023120000,0.01,0.01,0.01,
0.01,155,20231023104500,0.01,0.01,0.01,
0.01,57,20231023103000,0.01,0.01,0.01,
0.01,56,20231023101500,0.01,0.01,0.01,
0.01,20,20231023100000,0.01,0.01,0.01,
0.01,1,20231023094500,0.01,0.01,0.01,
0.01,14,20231023093000,0.01,0.01,0.01,
0.01,7,20231023091500,0.01,0.01,0.01,
0.01,9,20231023090000,0.01,0.01,0.01,
0.01,2,20231023084500,0.01,0.01,0.01,
0.01,3,20231020154500,0.01,0.01,0.01,
0.01,101,20231020151500,0.01,0.01,0.01,
