현재가,거래량,체결시간,시가,고가,저가,전일종가
9.00,17,20231103154500,9.00,9.00,9.00,-0.09
-8.90,1,20231103153000,-8.90,-8.90,-8.90,
-8.70,40,20231103151500,-8.75,-8.83,-8.55,
-8.75,29,20231103150000,-8.70,-8.90,-8.70,
-8.65,26,20231103144500,-8.59,-8.65,-8.46,
-8.55,41,20231103143000,-8.61,-8.74,-8.55,
-8.57,25,20231103141500,-8.70,-8.82,-8.57,
-8.73,28,20231103140000,-8.66,-8.93,-8.60,
-8.62,10,20231103134500,-8.46,-8.65,-8.46,
-8.38,22,20231103133000,-8.51,-8.51,-8.28,
-8.40,11,20231103131500,-8.15,-8.50,-8.15,
-8.24,16,20231103130000,-8.27,-8.38,-8.07,
-8.30,16,20231103124500,-8.58,-8.58,-8.30,
-8.49,29,20231103123000,-8.70,-8.76,-8.49,
-8.75,9,20231103121500,-8.85,-8.86,-8.75,
-8.90,49,20231103120000,-8.94,+9.12,-8.90,
-8.89,15,20231103114500,-8.54,-8.94,-8.54,
-8.65,16,20231103113000,-8.92,-8.92,-8.65,
+9.10,11,20231103111500,-8.95,+9.10,-8.95,
-8.86,7,20231103110000,-8.88,-8.91,-8.70,
-8.80,34,20231103104500,-8.95,-8.95,-8.70,
9.00,59,20231103103000,-8.55,+9.24,-8.52,
-8.58,97,20231103101500,-8.92,+9.13,-8.51,
-8.86,617,20231103100000,-7.98,+9.01,-7.79,
-7.95,82,20231103094500,-7.74,-8.04,-7.47,
-7.80,83,20231103093000,-7.66,-8.22,-7.62,
-7.74,319,20231103091500,-8.73,-8.73,-7.71,
-8.64,496,20231103090000,-8.88,-8.94,-8.20,
-8.89,228,20231103084500,+9.27,+9.37,-8.82,
6.19,11,20231102154500,6.19,6.19,6.19,
-6.15,167,20231102153000,-5.91,+6.24,-5.80,
-5.88,343,20231102151500,+6.36,+6.40,-5.88,
+6.39,271,20231102150000,+6.20,+6.44,-6.01,
+6.21,97,20231102144500,+6.36,+6.38,-6.15,
+6.42,49,20231102143000,+6.37,+6.42,+6.28,
+6.42,37,20231102141500,+6.38,+6.52,+6.30,
+6.31,49,20231102140000,-6.09,+6.31,-6.03,
-6.11,59,20231102134500,+6.36,+6.36,-6.00,
+6.31,100,20231102133000,+6.40,+6.45,+6.29,
+6.37,27,20231102131500,+6.33,+6.37,+6.28,
+6.28,50,20231102130000,+6.45,+6.45,+6.28,
+6.47,34,20231102124500,+6.30,+6.61,+6.30,
+6.20,76,20231102123000,+6.44,+6.48,-6.14,
+6.42,119,20231102121500,+6.20,+6.43,+6.20,
6.19,114,20231102120000,-6.12,6.19,-6.03,
-6.12,361,20231102114500,-5.84,-6.12,-5.74,
-5.87,344,20231102113000,+6.30,+6.39,-5.87,
+6.34,311,20231102111500,+6.85,+6.89,+6.26,
