현재가,거래량,체결시간,시가,고가,저가,전일종가
22.60,2,20231107141500,+22.70,+22.70,22.60,-0.46
+24.50,1,20231107110000,+24.50,+24.50,+24.50,
+25.30,1,20231107103000,+25.30,+25.30,+25.30,
+24.70,12,20231107100000,+25.50,+25.50,+24.70,
+26.00,1,20231107090000,+26.00,+26.00,+26.00,
26.00,1,20231106140000,26.00,26.00,26.00,
+27.00,10,20231106134500,+27.10,+27.10,+27.00,
+27.20,2,20231106130000,+26.65,+27.20,+26.65,
-23.10,5,20231106103000,-22.85,-23.10,-22.85,
-22.85,3,20231106101500,-22.50,-22.85,-22.50,
-22.20,2,20231106100000,-22.20,-22.20,-22.20,
-22.20,1,20231106094500,-22.20,-22.20,-22.20,
-21.45,2,20231106091500,-21.15,-21.45,-21.15,
-21.60,1,20231106090000,-21.60,-21.60,-21.60,
-21.55,5,20231106084500,-21.40,-21.55,-21.40,
15.70,6,20231103150000,+15.95,+15.95,15.70,
15.70,3,20231103141500,+15.95,+15.95,15.70,
+16.00,1,20231103140000,+16.00,+16.00,+16.00,
+16.00,63,20231103121500,+16.05,+16.05,+16.00,
+16.05,1,20231103104500,+16.05,+16.05,+16.05,
+16.15,7,20231103103000,+16.35,+16.35,+16.15,
-15.45,1,20231103100000,-15.45,-15.45,-15.45,
-14.50,3,20231103094500,-14.95,-14.95,-14.50,
-15.00,1,20231103091500,-15.00,-15.00,-15.00,
15.70,101,20231103090000,-15.65,15.70,-15.65,
12.40,1,20231102151500,12.40,12.40,12.40,
+12.60,1,20231102150000,+12.60,+12.60,+12.60,
+13.05,10,20231102141500,+13.00,+13.05,+13.00,
+13.00,1,20231102140000,+13.00,+13.00,+13.00,
+12.90,4,20231102123000,+13.05,+13.05,+12.90,
12.40,6,20231102114500,12.40,12.40,-12.20,
+12.45,4,20231102113000,+12.75,+12.80,+12.45,
+13.30,11,20231102111500,+13.60,+13.60,+13.30,
+13.30,81,20231102110000,+14.20,+14.20,+13.20,
+14.20,23,20231102104500,+14.00,+14.20,+13.90,
+14.10,30,20231102103000,+13.95,+14.20,+13.95,
+14.00,77,20231102101500,+13.70,+14.20,+13.70,
+13.75,11,20231102100000,+13.65,+13.75,+13.65,
+13.25,24,20231102094500,+13.40,+13.40,+13.05,
+13.10,9,20231102093000,+13.00,+13.25,+12.95,
+13.20,7,20231102091500,+13.30,+13.45,+13.20,
+12.90,11,20231102090000,+12.55,+13.40,+12.55,
+13.40,72,20231102084500,+12.60,+13.65,+12.60,
8.36,1,20231101153000,8.36,8.36,8.36,
+8.63,69,20231101151500,+8.72,+8.86,+8.49,
+8.59,22,20231101150000,+8.45,+8.59,+8.43,
-8.12,23,20231101144500,-8.28,8.36,-8.12,
-8.26,14,20231101143000,-8.22,-8.26,-8.22,
-8.35,40,20231101141500,-7.83,+8.44,-7.80,
-7.83,25,20231101140000,-8.32,-8.34,-7.63,
-8.10,6,20231101134500,-8.13,-8.14,-8.10,
-8.15,3,20231101133000,-7.80,-8.15,-7.80,
-7.88,20,20231101131500,-8.14,-8.19,-7.88,
-8.07,11,20231101130000,-8.04,-8.07,-7.97,
-7.97,19,20231101124500,-8.26,-8.26,-7.96,
-8.33,38,20231101123000,+8.55,+8.74,-8.30,
-8.32,19,20231101121500,-8.19,-8.35,-8.19,
-8.19,19,20231101120000,-7.99,-8.21,-7.95,
-7.95,31,20231101114500,-8.24,-8.30,-7.88,
-8.21,79,20231101113000,-7.28,-8.21,-7.28,
-7.28,22,20231101111500,-7.06,-7.31,-6.93,
-7.10,67,20231101110000,-6.88,-7.24,-6.88,
-6.94,32,20231101104500,-7.50,-7.50,-6.66,
-7.68,19,20231101103000,-7.05,-7.68,-6.95,
-7.12,27,20231101101500,-7.76,-7.76,-7.11,
-7.86,6,20231101100000,-7.90,-7.90,-7.86,
-7.70,2,20231101094500,-7.70,-7.70,-7.70,
-8.11,41,20231101093000,+8.58,+8.75,-8.11,
+8.60,104,20231101091500,+8.94,+9.13,-8.31,
+8.76,148,20231101090000,-7.07,+8.98,-6.85,
-7.10,105,20231101084500,-6.62,-7.10,-6.22,
6.06,1,20231031154500,6.06,6.06,6.06,
-5.93,84,20231031153000,-5.75,-5.93,-5.70,
-5.70,147,20231031151500,-5.62,-5.80,-5.62,
-5.60,55,20231031150000,-5.81,-5.89,-5.60,
-5.79,30,20231031144500,-5.91,-6.00,-5.76,
-5.93,43,20231031143000,-5.72,-5.93,-5.59,
-5.72,73,20231031141500,-5.89,-5.90,-5.64,
-5.82,46,20231031140000,-6.05,-6.05,-5.82,
6.06,38,20231031134500,-5.99,+6.21,-5.92,
-6.01,28,20231031133000,-6.05,+6.20,-5.98,
-5.98,38,20231031131500,+6.25,+6.25,-5.89,
+6.25,62,20231031130000,+6.25,+6.60,+6.25,
+6.33,13,20231031124500,+6.24,+6.43,-5.93,
+6.10,45,20231031123000,+6.44,+6.55,-6.02,
+6.40,22,20231031121500,+6.22,+6.40,+6.07,
+6.22,12,20231031120000,+6.39,+6.39,+6.20,
+6.47,29,20231031114500,+6.71,+6.71,+6.31,
+6.83,15,20231031113000,+7.13,+7.17,+6.83,
+7.16,8,20231031111500,+7.24,+7.26,+7.16,
+7.60,5,20231031110000,+7.53,+7.61,+7.53,
+8.05,19,20231031104500,+7.26,+8.06,+7.26,
+7.88,18,20231031103000,+6.99,+7.88,+6.99,
+7.05,27,20231031101500,+7.25,+7.25,+6.78,
+7.40,7,20231031100000,+7.60,+7.65,+7.40,
+7.27,30,20231031094500,+7.65,+7.67,+7.27,
+8.01,34,20231031093000,+8.98,+8.98,+8.01,
+9.99,2,20231031091500,+9.89,+9.99,+9.89,
+9.71,13,20231031090000,+9.92,+10.25,+9.35,
+9.90,14,20231031084500,+9.47,+9.90,+9.45,
8.70,55,20231030153000,+8.90,+8.90,8.70,
+9.00,17,20231030151500,+9.10,+9.21,+9.00,
-8.46,6,20231030150000,-8.40,-8.46,-8.40,
-8.07,1,20231030144500,-8.07,-8.07,-8.07,
-8.11,14,20231030141500,-8.14,-8.15,-8.11,
-8.00,10,20231030140000,-8.00,-8.00,-8.00,
-8.56,1,20231030134500,-8.56,-8.56,-8.56,
+9.00,7,20231030131500,+9.08,+9.08,+9.00,
+9.05,5,20231030130000,+9.05,+9.05,+9.05,
+9.16,1,20231030124500,+9.16,+9.16,+9.16,
+8.82,1,20231030121500,+8.82,+8.82,+8.82,
-8.60,57,20231030120000,+8.91,+8.91,-8.60,
+8.91,101,20231030114500,+8.73,+8.95,-8.65,
+8.82,5,20231030113000,+8.82,+8.82,+8.82,
-8.36,11,20231030103000,-8.49,-8.49,-8.36,
-7.87,9,20231030101500,-7.85,-7.87,-7.81,
-8.21,10,20231030094500,-8.21,-8.21,-8.21,
-7.52,8,20231030093000,-8.09,-8.15,-7.52,
-7.58,17,20231030090000,-6.87,-7.58,-6.87,
-6.62,181,20231030084500,-6.82,-7.02,-6.50,
8.39,7,20231027151500,+8.49,+8.53,-8.37,
+8.40,3,20231027143000,+8.49,+8.49,+8.40,
-8.38,1,20231027141500,-8.38,-8.38,-8.38,
-8.24,4,20231027140000,+8.64,+8.64,-8.24,
+8.75,5,20231027134500,+8.76,+8.76,+8.72,
-8.35,1,20231027133000,-8.35,-8.35,-8.35,
-8.12,101,20231027131500,-7.99,-8.12,-7.99,
-8.11,6,20231027130000,-8.14,-8.15,-8.11,
8.39,1,20231027124500,8.39,8.39,8.39,
+8.75,2,20231027123000,+8.75,+8.75,+8.75,
+9.39,21,20231027110000,+9.17,+9.39,+9.17,
+9.10,3,20231027103000,+8.78,+9.10,+8.77,
+9.16,7,20231027101500,+8.81,+9.16,+8.81,
-8.33,6,20231027100000,-8.28,-8.33,-8.28,
-8.09,6,20231027094500,-8.20,-8.20,-8.09,
-8.26,3,20231027093000,+8.64,+8.64,-8.26,
+9.00,8,20231027090000,+9.48,+9.66,+9.00,
+9.42,53,20231027084500,+9.48,+9.53,+9.21,
8.96,28,20231026151500,-8.85,+9.01,-8.85,
+9.00,2,20231026150000,+8.97,+9.00,+8.97,
+9.32,12,20231026144500,+9.25,+9.50,+9.22,
+9.10,4,20231026143000,-8.73,+9.10,-8.73,
-8.69,9,20231026141500,-8.88,-8.88,-8.69,
-8.85,36,20231026140000,+9.10,+9.13,-8.85,
+9.05,15,20231026134500,+9.07,+9.12,+9.01,
+9.00,15,20231026133000,+9.22,+9.28,+9.00,
+9.18,5,20231026131500,+9.19,+9.20,+9.15,
+9.45,1,20231026121500,+9.45,+9.45,+9.45,
+9.60,6,20231026120000,+9.49,+9.62,+9.49,
+9.61,8,20231026113000,+9.62,+9.69,+9.61,
+9.64,23,20231026111500,+9.75,+9.75,+9.64,
+9.98,12,20231026110000,+10.00,+10.00,+9.91,
+11.10,17,20231026103000,+10.75,+11.10,+10.75,
+10.50,4,20231026101500,+10.50,+10.50,+10.45,
+10.45,9,20231026100000,+10.50,+10.50,+10.40,
+10.40,11,20231026094500,+10.45,+10.45,+10.40,
+10.75,19,20231026093000,+10.70,+10.75,+10.70,
+11.20,1,20231026091500,+11.20,+11.20,+11.20,
+11.45,12,20231026090000,+11.35,+11.55,+11.35,
+10.95,82,20231026084500,+11.40,+11.60,+10.95,
15.30,1,20231025153000,15.30,15.30,15.30,
+15.45,10,20231025143000,+15.45,+15.45,+15.45,
+15.65,3,20231025130000,+15.60,+15.65,+15.60,
+16.25,12,20231025120000,+16.30,+16.30,+16.25,
+16.80,10,20231025110000,+16.80,+16.80,+16.80,
+16.00,5,20231025103000,+16.00,+16.00,+16.00,
+15.75,5,20231025101500,+15.75,+15.75,+15.75,
+17.70,5,20231025084500,+17.65,+17.70,+17.60,
16.80,11,20231024150000,+16.90,+16.90,16.80,
-16.50,1,20231024144500,-16.50,-16.50,-16.50,
+16.85,62,20231024143000,+16.85,+16.85,+16.85,
-16.10,1,20231024141500,-16.10,-16.10,-16.10,
-16.15,20,20231024140000,-16.00,-16.15,-15.90,
-15.15,10,20231024134500,-15.15,-15.15,-15.15,
-14.90,10,20231024133000,-14.90,-14.90,-14.90,
-14.50,11,20231024120000,-14.50,-14.50,-14.50,
-15.00,6,20231024113000,-15.10,-15.10,-14.90,
-14.05,7,20231024111500,-13.50,-14.05,-13.50,
